"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","all","PP",110.7913458145617,7,345,217,567,568,580,0.95,126,,3469
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","all","PP",138.20646016218956,3,511,217,567,568,580,0.95,126,,3469
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","all","PP",148.63663211402508,2,717,217,567,568,580,0.95,126,,3469
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","all","PP",132.36071582552057,1,563,217,567,568,580,0.95,126,,3469
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","all","PP",100.23065214518307,1,375,217,567,568,580,0.95,126,,3469
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","all","PP",68.02894566997351,0,270,217,567,568,580,0.95,126,,3469
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","all","PP",45.37753621004891,0,167,217,567,568,580,0.95,126,,3469
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","all","PP",32.88780962816471,0,134,217,567,568,580,0.95,126,,3469
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","all","PP",27.90099775505666,0,95,217,567,568,580,0.95,126,,3469
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","all","PP",29.099672119154736,0,80,217,567,568,580,0.95,126,,3469
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","all","PP",36.968708360707204,0,122,217,567,568,580,0.95,126,,3469
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","all","PP",51.82406764157843,0,162,217,567,568,580,0.95,126,,3469
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","all","PP",74.73623228319185,0,236,217,567,568,580,0.95,126,,3469
