"cast_date","cast_month","cast_year","currency","model","cast_group","confidence_level","dataset","species","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-02-16",2,2023,"abundance","ESSS",119,0.95,"all","OL",0.00179183589896671,-3.19999386744666,3.2035775392446,"3026.5",3026,NA,565,217,564,565,576,1,NA,NA
"2023-02-16",3,2023,"abundance","ESSS",119,0.95,"all","OL",0.00179183589896671,-3.91320209924551,3.91678577104344,"3026.5",3026,NA,566,217,564,565,576,2,NA,NA
"2023-02-16",4,2023,"abundance","ESSS",119,0.95,"all","OL",0.00179183589896671,-4.51516768730772,4.51875135910565,"3026.5",3026,NA,567,217,564,565,576,3,NA,NA
"2023-02-16",5,2023,"abundance","ESSS",119,0.95,"all","OL",0.00179183589896671,-5.04584812316676,5.0494317949647,"3026.5",3026,NA,568,217,564,565,576,4,NA,NA
"2023-02-16",6,2023,"abundance","ESSS",119,0.95,"all","OL",0.00179183589896671,-5.52581297798079,5.52939664977872,"3026.5",3026,NA,569,217,564,565,576,5,NA,NA
"2023-02-16",7,2023,"abundance","ESSS",119,0.95,"all","OL",0.00179183589896671,-5.96730866589326,5.97089233769119,"3026.5",3026,NA,570,217,564,565,576,6,NA,NA
"2023-02-16",8,2023,"abundance","ESSS",119,0.95,"all","OL",0.00179183589896671,-6.37832623687725,6.38190990867518,"3026.5",3026,NA,571,217,564,565,576,7,NA,NA
"2023-02-16",9,2023,"abundance","ESSS",119,0.95,"all","OL",0.00179183589896671,-6.76442220480616,6.7680058766041,"3026.5",3026,NA,572,217,564,565,576,8,NA,NA
"2023-02-16",10,2023,"abundance","ESSS",119,0.95,"all","OL",0.00179183589896671,-7.12964548533613,7.13322915713406,"3026.5",3026,NA,573,217,564,565,576,9,NA,NA
"2023-02-16",11,2023,"abundance","ESSS",119,0.95,"all","OL",0.00179183589896671,-7.4770546051489,7.48063827694683,"3026.5",3026,NA,574,217,564,565,576,10,NA,NA
"2023-02-16",12,2023,"abundance","ESSS",119,0.95,"all","OL",0.00179183589896671,-7.80902693749757,7.81261060929551,"3026.5",3026,NA,575,217,564,565,576,11,NA,NA
"2023-02-16",1,2024,"abundance","ESSS",119,0.95,"all","OL",0.00179183589896671,-8.12745386914116,8.1310375409391,"3026.5",3026,NA,576,217,564,565,576,12,NA,NA
