"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2022-09-08",8,2022,559,"abundance","pevGARCH","all","BA",111,0.95,0.669616553869588,0,3,217,559,2864
"2022-09-08",9,2022,560,"abundance","pevGARCH","all","BA",111,0.95,1.08187504454673,0,4,217,559,2864
"2022-09-08",10,2022,561,"abundance","pevGARCH","all","BA",111,0.95,1.32886283169629,0,4,217,559,2864
"2022-09-08",11,2022,562,"abundance","pevGARCH","all","BA",111,0.95,1.4749726968162,0,5,217,559,2864
"2022-09-08",12,2022,563,"abundance","pevGARCH","all","BA",111,0.95,1.58007349919177,0,5,217,559,2864
"2022-09-08",1,2023,564,"abundance","pevGARCH","all","BA",111,0.95,1.64547993350693,0,5,217,559,2864
"2022-09-08",2,2023,565,"abundance","pevGARCH","all","BA",111,0.95,1.92351850595616,0,6,217,559,2864
"2022-09-08",3,2023,566,"abundance","pevGARCH","all","BA",111,0.95,1.82391459328032,0,6,217,559,2864
"2022-09-08",4,2023,567,"abundance","pevGARCH","all","BA",111,0.95,1.76792040915078,0,6,217,559,2864
"2022-09-08",5,2023,568,"abundance","pevGARCH","all","BA",111,0.95,1.73222212572692,0,6,217,559,2864
"2022-09-08",6,2023,569,"abundance","pevGARCH","all","BA",111,0.95,1.72067767941,0,6,217,559,2864
"2022-09-08",7,2023,570,"abundance","pevGARCH","all","BA",111,0.95,1.71032782204508,0,6,217,559,2864
"2022-09-08",8,2023,571,"abundance","pevGARCH","all","BA",111,0.95,1.70417067280559,0,6,217,559,2864
"2022-09-08",8,2022,559,"abundance","pevGARCH","all","DM",111,0.95,30.8531853209393,21,42,217,559,2864
"2022-09-08",9,2022,560,"abundance","pevGARCH","all","DM",111,0.95,30.2068365335873,17,44,217,559,2864
"2022-09-08",10,2022,561,"abundance","pevGARCH","all","DM",111,0.95,30.8828962981865,16,49,217,559,2864
"2022-09-08",11,2022,562,"abundance","pevGARCH","all","DM",111,0.95,32.6851045078015,16,53,217,559,2864
"2022-09-08",12,2022,563,"abundance","pevGARCH","all","DM",111,0.95,35.3675405875215,16,58,217,559,2864
"2022-09-08",1,2023,564,"abundance","pevGARCH","all","DM",111,0.95,38.2414786212769,18,63,217,559,2864
"2022-09-08",2,2023,565,"abundance","pevGARCH","all","DM",111,0.95,40.3892482358613,18,67,217,559,2864
"2022-09-08",3,2023,566,"abundance","pevGARCH","all","DM",111,0.95,40.2671306401667,19,64,217,559,2864
"2022-09-08",4,2023,567,"abundance","pevGARCH","all","DM",111,0.95,37.2343002368672,16,61,217,559,2864
"2022-09-08",5,2023,568,"abundance","pevGARCH","all","DM",111,0.95,33.6342826602846,14,56,217,559,2864
"2022-09-08",6,2023,569,"abundance","pevGARCH","all","DM",111,0.95,30.0107383650486,12,51,217,559,2864
"2022-09-08",7,2023,570,"abundance","pevGARCH","all","DM",111,0.95,27.5651915192634,11,47,217,559,2864
"2022-09-08",8,2023,571,"abundance","pevGARCH","all","DM",111,0.95,25.2188081443683,9,43,217,559,2864
"2022-09-08",8,2022,559,"abundance","pevGARCH","all","DO",111,0.95,10.8948113703979,5,17,217,559,2864
