"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","controls","BA",0,-2.042856739471637,2.042856739471637,217,567,568,580,0.95,126,,3344
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","controls","BA",0,-2.5019783146556307,2.5019783146556307,217,567,568,580,0.95,126,,3344
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","controls","BA",0,-2.889035706946069,2.889035706946069,217,567,568,580,0.95,126,,3344
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","controls","BA",0,-3.230040115077786,3.230040115077786,217,567,568,580,0.95,126,,3344
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","controls","BA",0,-3.538331665349372,3.538331665349372,217,567,568,580,0.95,126,,3344
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","controls","BA",0,-3.8218350046824896,3.8218350046824896,217,567,568,580,0.95,126,,3344
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","controls","BA",0,-4.085713478943274,4.085713478943274,217,567,568,580,0.95,126,,3344
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","controls","BA",0,-4.333553560419104,4.333553560419104,217,567,568,580,0.95,126,,3344
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","controls","BA",0,-4.567966537752158,4.567966537752158,217,567,568,580,0.95,126,,3344
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","controls","BA",0,-4.7909237229396355,4.7909237229396355,217,567,568,580,0.95,126,,3344
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","controls","BA",0,-5.003956629311261,5.003956629311261,217,567,568,580,0.95,126,,3344
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","controls","BA",0,-5.208283189020204,5.208283189020204,217,567,568,580,0.95,126,,3344
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","controls","BA",0,-5.4048908967742175,5.4048908967742175,217,567,568,580,0.95,126,,3344
