"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","exclosures","RM",5.239657799966338,0.6469349764820302,9.832380623450646,217,567,568,580,0.95,126,,3416
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","exclosures","RM",4.789754442339425,-0.8351592814460798,10.41466816612493,217,567,568,580,0.95,126,,3416
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","exclosures","RM",4.460613295198228,-2.0344776099937336,10.95570420039019,217,567,568,580,0.95,126,,3416
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","exclosures","RM",4.311922968982504,-2.9498094230424305,11.57365536100744,217,567,568,580,0.95,126,,3416
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","exclosures","RM",4.393473610590069,-3.56135566476594,12.34830288594608,217,567,568,580,0.95,126,,3416
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","exclosures","RM",4.6876775619015865,-3.9045200770460804,13.279875200849254,217,567,568,580,0.95,126,,3416
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","exclosures","RM",5.108350920849021,-4.0770947261195944,14.293796567817637,217,567,568,580,0.95,126,,3416
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","exclosures","RM",5.565826106318982,-4.176810251468963,15.308462464106926,217,567,568,580,0.95,126,,3416
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","exclosures","RM",5.922458124834891,-4.34718231029079,16.19209855996057,217,567,568,580,0.95,126,,3416
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","exclosures","RM",6.111561497502098,-4.659328258383679,16.882451253387877,217,567,568,580,0.95,126,,3416
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","exclosures","RM",6.071162700190916,-5.178664747380093,17.320990147761925,217,567,568,580,0.95,126,,3416
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","exclosures","RM",5.816278185065029,-5.892913463669689,17.525469833799747,217,567,568,580,0.95,126,,3416
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","exclosures","RM",5.414303055860996,-6.73689937572888,17.56550548745087,217,567,568,580,0.95,126,,3416
