"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","simplexEDM","exclosures","PP",14.6363636363636,-0.620548108086105,29.8932753808134,0.95,291,"291.15",,524,2020-01-09,10,2019,13,217,526,524,538,-2,,
"abundance","simplexEDM","exclosures","PP",10.5,-0.190341431200883,21.1903414312009,0.95,291,"291.15",,525,2020-01-09,11,2019,13,217,526,524,538,-1,,
"abundance","simplexEDM","exclosures","PP",9.85,-2.70410099393932,22.4041009939393,0.95,291,"291.15",,526,2020-01-09,12,2019,13,217,526,524,538,0,,
"abundance","simplexEDM","exclosures","PP",9.41666666666667,-2.83528578092698,21.6686191142603,0.95,291,"291.15",,527,2020-01-09,1,2020,13,217,526,524,538,1,,
"abundance","simplexEDM","exclosures","PP",9.85714285714286,-0.745756196625191,20.4600419109109,0.95,291,"291.15",,528,2020-01-09,2,2020,13,217,526,524,538,2,,
"abundance","simplexEDM","exclosures","PP",9.41666666666667,-2.83528578092698,21.6686191142603,0.95,291,"291.15",,529,2020-01-09,3,2020,13,217,526,524,538,3,,
"abundance","simplexEDM","exclosures","PP",9.85714285714286,-0.745756196625191,20.4600419109109,0.95,291,"291.15",,530,2020-01-09,4,2020,13,217,526,524,538,4,,
"abundance","simplexEDM","exclosures","PP",9.41666666666667,-2.83528578092698,21.6686191142603,0.95,291,"291.15",,531,2020-01-09,5,2020,13,217,526,524,538,5,,
"abundance","simplexEDM","exclosures","PP",9.85714285714286,-0.745756196625191,20.4600419109109,0.95,291,"291.15",,532,2020-01-09,6,2020,13,217,526,524,538,6,,
"abundance","simplexEDM","exclosures","PP",9.41666666666667,-2.83528578092698,21.6686191142603,0.95,291,"291.15",,533,2020-01-09,7,2020,13,217,526,524,538,7,,
"abundance","simplexEDM","exclosures","PP",9.85714285714286,-0.745756196625191,20.4600419109109,0.95,291,"291.15",,534,2020-01-09,8,2020,13,217,526,524,538,8,,
"abundance","simplexEDM","exclosures","PP",9.41666666666667,-2.83528578092698,21.6686191142603,0.95,291,"291.15",,535,2020-01-09,9,2020,13,217,526,524,538,9,,
"abundance","simplexEDM","exclosures","PP",9.85714285714286,-0.745756196625191,20.4600419109109,0.95,291,"291.15",,536,2020-01-09,10,2020,13,217,526,524,538,10,,
"abundance","simplexEDM","exclosures","PP",9.41666666666667,-2.83528578092698,21.6686191142603,0.95,291,"291.15",,537,2020-01-09,11,2020,13,217,526,524,538,11,,
"abundance","simplexEDM","exclosures","PP",9.85714285714286,-0.745756196625191,20.4600419109109,0.95,291,"291.15",,538,2020-01-09,12,2020,13,217,526,524,538,12,,
