"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","controls","SH",0.07334739813237603,-0.8032303704801689,0.9499251667449209,217,567,568,580,0.95,126,,3217
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","controls","SH",0.10059023152122686,-0.9061469437662442,1.1073274068086978,217,567,568,580,0.95,126,,3217
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","controls","SH",0.11411536039605598,-0.9253676225740047,1.1535983433661168,217,567,568,580,0.95,126,,3217
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","controls","SH",0.11411536039605598,-0.9253676225740047,1.1535983433661168,217,567,568,580,0.95,126,,3217
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","controls","SH",0.11411536039605598,-0.9253676225740047,1.1535983433661168,217,567,568,580,0.95,126,,3217
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","controls","SH",0.11411536039605598,-0.9253676225740047,1.1535983433661168,217,567,568,580,0.95,126,,3217
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","controls","SH",0.11411536039605598,-0.9253676225740047,1.1535983433661168,217,567,568,580,0.95,126,,3217
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","controls","SH",0.11411536039605598,-0.9253676225740047,1.1535983433661168,217,567,568,580,0.95,126,,3217
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","controls","SH",0.11411536039605598,-0.9253676225740047,1.1535983433661168,217,567,568,580,0.95,126,,3217
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","controls","SH",0.11411536039605598,-0.9253676225740047,1.1535983433661168,217,567,568,580,0.95,126,,3217
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","controls","SH",0.11411536039605598,-0.9253676225740047,1.1535983433661168,217,567,568,580,0.95,126,,3217
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","controls","SH",0.11411536039605598,-0.9253676225740047,1.1535983433661168,217,567,568,580,0.95,126,,3217
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","controls","SH",0.11411536039605598,-0.9253676225740047,1.1535983433661168,217,567,568,580,0.95,126,,3217
