"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-09",4,2022,"abundance","jags_logistic","dm_controls","DM",21.126,12.536,29.819,98,0.95,"2568.1",2568,NA,555,217,556,555,568,-1,NA,NA
"2022-06-09",5,2022,"abundance","jags_logistic","dm_controls","DM",33.913,0.279,119.168,98,0.95,"2568.1",2568,NA,556,217,556,555,568,0,NA,NA
"2022-06-09",6,2022,"abundance","jags_logistic","dm_controls","DM",42.922,1.472,196.9,98,0.95,"2568.1",2568,NA,557,217,556,555,568,1,NA,NA
"2022-06-09",7,2022,"abundance","jags_logistic","dm_controls","DM",47.641,0.792,196.9,98,0.95,"2568.1",2568,NA,558,217,556,555,568,2,NA,NA
"2022-06-09",8,2022,"abundance","jags_logistic","dm_controls","DM",49.274,0.447,196.9,98,0.95,"2568.1",2568,NA,559,217,556,555,568,3,NA,NA
"2022-06-09",9,2022,"abundance","jags_logistic","dm_controls","DM",49.292,0.255,196.9,98,0.95,"2568.1",2568,NA,560,217,556,555,568,4,NA,NA
"2022-06-09",10,2022,"abundance","jags_logistic","dm_controls","DM",49.289,0.152,196.9,98,0.95,"2568.1",2568,NA,561,217,556,555,568,5,NA,NA
"2022-06-09",11,2022,"abundance","jags_logistic","dm_controls","DM",49.154,0.08,196.9,98,0.95,"2568.1",2568,NA,562,217,556,555,568,6,NA,NA
"2022-06-09",12,2022,"abundance","jags_logistic","dm_controls","DM",48.733,0.027,196.9,98,0.95,"2568.1",2568,NA,563,217,556,555,568,7,NA,NA
"2022-06-09",1,2023,"abundance","jags_logistic","dm_controls","DM",48.16,0,196.9,98,0.95,"2568.1",2568,NA,564,217,556,555,568,8,NA,NA
"2022-06-09",2,2023,"abundance","jags_logistic","dm_controls","DM",47.074,0,196.9,98,0.95,"2568.1",2568,NA,565,217,556,555,568,9,NA,NA
"2022-06-09",3,2023,"abundance","jags_logistic","dm_controls","DM",45.859,0,196.9,98,0.95,"2568.1",2568,NA,566,217,556,555,568,10,NA,NA
"2022-06-09",4,2023,"abundance","jags_logistic","dm_controls","DM",44.801,0,196.9,98,0.95,"2568.1",2568,NA,567,217,556,555,568,11,NA,NA
"2022-06-09",5,2023,"abundance","jags_logistic","dm_controls","DM",43.675,0,196.9,98,0.95,"2568.1",2568,NA,568,217,556,555,568,12,NA,NA
