"cast_date","cast_month","cast_year","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-02",4,2022,"abundance","pevGARCH","all","SF",97,0.95,0.508789441018068,0,2,"2556.18",2556,NA,555,217,556,555,568,-1,NA,NA
"2022-06-02",5,2022,"abundance","pevGARCH","all","SF",97,0.95,0.743094104586915,0,3,"2556.18",2556,NA,556,217,556,555,568,0,NA,NA
"2022-06-02",6,2022,"abundance","pevGARCH","all","SF",97,0.95,0.831688554438847,0,3,"2556.18",2556,NA,557,217,556,555,568,1,NA,NA
"2022-06-02",7,2022,"abundance","pevGARCH","all","SF",97,0.95,0.842214112078846,0,3,"2556.18",2556,NA,558,217,556,555,568,2,NA,NA
"2022-06-02",8,2022,"abundance","pevGARCH","all","SF",97,0.95,0.828769817727533,0,3,"2556.18",2556,NA,559,217,556,555,568,3,NA,NA
"2022-06-02",9,2022,"abundance","pevGARCH","all","SF",97,0.95,0.818131655779893,0,3,"2556.18",2556,NA,560,217,556,555,568,4,NA,NA
"2022-06-02",10,2022,"abundance","pevGARCH","all","SF",97,0.95,0.823174786215937,0,3,"2556.18",2556,NA,561,217,556,555,568,5,NA,NA
"2022-06-02",11,2022,"abundance","pevGARCH","all","SF",97,0.95,0.848195002160256,0,3,"2556.18",2556,NA,562,217,556,555,568,6,NA,NA
"2022-06-02",12,2022,"abundance","pevGARCH","all","SF",97,0.95,0.921018953903238,0,4,"2556.18",2556,NA,563,217,556,555,568,7,NA,NA
"2022-06-02",1,2023,"abundance","pevGARCH","all","SF",97,0.95,0.986712182681893,0,4,"2556.18",2556,NA,564,217,556,555,568,8,NA,NA
"2022-06-02",2,2023,"abundance","pevGARCH","all","SF",97,0.95,1.0310863096248,0,4,"2556.18",2556,NA,565,217,556,555,568,9,NA,NA
"2022-06-02",3,2023,"abundance","pevGARCH","all","SF",97,0.95,1.043376411087,0,4,"2556.18",2556,NA,566,217,556,555,568,10,NA,NA
"2022-06-02",4,2023,"abundance","pevGARCH","all","SF",97,0.95,1.02431581081279,0,4,"2556.18",2556,NA,567,217,556,555,568,11,NA,NA
"2022-06-02",5,2023,"abundance","pevGARCH","all","SF",97,0.95,0.983353417657536,0,4,"2556.18",2556,NA,568,217,556,555,568,12,NA,NA
