"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-1.30502048727245,1.30502048727245,2440,"2440.01",,554,2022-05-05,4,2022,93,217,555,554,567,-1,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-1.50734692162449,1.50734692162449,2440,"2440.01",,555,2022-05-05,4,2022,93,217,555,554,567,0,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-1.68555955458739,1.68555955458739,2440,"2440.01",,556,2022-05-05,5,2022,93,217,555,554,567,1,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-1.84665299447158,1.84665299447158,2440,"2440.01",,557,2022-05-05,6,2022,93,217,555,554,567,2,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-1.99477907346173,1.99477907346173,2440,"2440.01",,558,2022-05-05,7,2022,93,217,555,554,567,3,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-2.1326415127374,2.1326415127374,2440,"2440.01",,559,2022-05-05,8,2022,93,217,555,554,567,4,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-2.26211761227856,2.26211761227856,2440,"2440.01",,560,2022-05-05,9,2022,93,217,555,554,567,5,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-2.38457383230439,2.38457383230439,2440,"2440.01",,561,2022-05-05,10,2022,93,217,555,554,567,6,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-2.50104150937982,2.50104150937982,2440,"2440.01",,562,2022-05-05,11,2022,93,217,555,554,567,7,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-2.61232174541554,2.61232174541554,2440,"2440.01",,563,2022-05-05,12,2022,93,217,555,554,567,8,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-2.71905152056758,2.71905152056758,2440,"2440.01",,564,2022-05-05,1,2023,93,217,555,554,567,9,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-2.82174723202325,2.82174723202325,2440,"2440.01",,565,2022-05-05,2,2023,93,217,555,554,567,10,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-2.92083442039443,2.92083442039443,2440,"2440.01",,566,2022-05-05,3,2023,93,217,555,554,567,11,,
"abundance","ESSS",0.95,"exclosures","BA",2.01136949351415e-27,-3.01666868934772,3.01666868934772,2440,"2440.01",,567,2022-05-05,4,2023,93,217,555,554,567,12,,
