"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH","all","PB",16.8597005944133,5,37,0.95,2318,"2318.08",,552,2022-03-31,1,2022,88,217,553,552,565,-1,,
"abundance","nbGARCH","all","PB",16.7264285343373,3,43,0.95,2318,"2318.08",,553,2022-03-31,3,2022,88,217,553,552,565,0,,
"abundance","nbGARCH","all","PB",16.6231623584782,2,50,0.95,2318,"2318.08",,554,2022-03-31,4,2022,88,217,553,552,565,1,,
"abundance","nbGARCH","all","PB",17.0518317606268,1,54,0.95,2318,"2318.08",,555,2022-03-31,4,2022,88,217,553,552,565,2,,
"abundance","nbGARCH","all","PB",17.3779583634666,1,65,0.95,2318,"2318.08",,556,2022-03-31,5,2022,88,217,553,552,565,3,,
"abundance","nbGARCH","all","PB",17.6897042015025,1,69,0.95,2318,"2318.08",,557,2022-03-31,6,2022,88,217,553,552,565,4,,
"abundance","nbGARCH","all","PB",17.4902042559448,1,77,0.95,2318,"2318.08",,558,2022-03-31,7,2022,88,217,553,552,565,5,,
"abundance","nbGARCH","all","PB",17.7193263309227,0,72,0.95,2318,"2318.08",,559,2022-03-31,8,2022,88,217,553,552,565,6,,
"abundance","nbGARCH","all","PB",18.657999941989,0,72,0.95,2318,"2318.08",,560,2022-03-31,9,2022,88,217,553,552,565,7,,
"abundance","nbGARCH","all","PB",19.244679423288,0,75,0.95,2318,"2318.08",,561,2022-03-31,10,2022,88,217,553,552,565,8,,
"abundance","nbGARCH","all","PB",19.8338942772188,0,78,0.95,2318,"2318.08",,562,2022-03-31,11,2022,88,217,553,552,565,9,,
"abundance","nbGARCH","all","PB",20.6106343218022,1,84,0.95,2318,"2318.08",,563,2022-03-31,12,2022,88,217,553,552,565,10,,
"abundance","nbGARCH","all","PB",21.1634480958907,0,87,0.95,2318,"2318.08",,564,2022-03-31,1,2023,88,217,553,552,565,11,,
"abundance","nbGARCH","all","PB",21.679231851438,0,95,0.95,2318,"2318.08",,565,2022-03-31,2,2023,88,217,553,552,565,12,,
