"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","all","BA",1.0535909665303596,-6.6834589562267,8.79064088928742,217,567,568,580,0.95,126,,3185
