"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH","all","NA",0.716108290668504,0,3,0.95,583,"583.05",,528,2020-02-20,2,2020,25,217,527,528,539,1,,
"abundance","nbsGARCH","all","NA",1.19257015610104,0,5,0.95,583,"583.05",,529,2020-02-20,3,2020,25,217,527,528,539,2,,
"abundance","nbsGARCH","all","NA",1.53864250891611,0,7,0.95,583,"583.05",,530,2020-02-20,4,2020,25,217,527,528,539,3,,
"abundance","nbsGARCH","all","NA",1.8393600864417,0,8,0.95,583,"583.05",,531,2020-02-20,5,2020,25,217,527,528,539,4,,
"abundance","nbsGARCH","all","NA",2.0575859973748,0,7,0.95,583,"583.05",,532,2020-02-20,6,2020,25,217,527,528,539,5,,
"abundance","nbsGARCH","all","NA",2.15065421309699,0,9,0.95,583,"583.05",,533,2020-02-20,7,2020,25,217,527,528,539,6,,
"abundance","nbsGARCH","all","NA",2.18147642039865,0,9,0.95,583,"583.05",,534,2020-02-20,8,2020,25,217,527,528,539,7,,
"abundance","nbsGARCH","all","NA",2.20082954403691,0,9,0.95,583,"583.05",,535,2020-02-20,9,2020,25,217,527,528,539,8,,
"abundance","nbsGARCH","all","NA",2.11186412772821,0,8,0.95,583,"583.05",,536,2020-02-20,10,2020,25,217,527,528,539,9,,
"abundance","nbsGARCH","all","NA",2.01821866403146,0,9,0.95,583,"583.05",,537,2020-02-20,11,2020,25,217,527,528,539,10,,
"abundance","nbsGARCH","all","NA",1.93949563246507,0,9,0.95,583,"583.05",,538,2020-02-20,12,2020,25,217,527,528,539,11,,
"abundance","nbsGARCH","all","NA",1.89425842864044,0,8,0.95,583,"583.05",,539,2020-02-20,1,2021,25,217,527,528,539,12,,
