"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","exclosures","PB",0.95,6,-3.77185774893944,15.7718577489394,3174,"3174.06",,566,2023-04-13,3,2023,125,217,566,566,578,0,,
"abundance","NaiveArima","exclosures","PB",0.95,6,-7.81949375813079,19.8194937581308,3174,"3174.06",,567,2023-04-13,4,2023,125,217,566,566,578,1,,
"abundance","NaiveArima","exclosures","PB",0.95,6,-10.9253541054988,22.9253541054988,3174,"3174.06",,568,2023-04-13,5,2023,125,217,566,566,578,2,,
"abundance","NaiveArima","exclosures","PB",0.95,6,-13.5437154978789,25.5437154978789,3174,"3174.06",,569,2023-04-13,6,2023,125,217,566,566,578,3,,
"abundance","NaiveArima","exclosures","PB",0.95,6,-15.8505381930867,27.8505381930867,3174,"3174.06",,570,2023-04-13,7,2023,125,217,566,566,578,4,,
"abundance","NaiveArima","exclosures","PB",0.95,6,-17.9360653239635,29.9360653239635,3174,"3174.06",,571,2023-04-13,8,2023,125,217,566,566,578,5,,
"abundance","NaiveArima","exclosures","PB",0.95,6,-19.8539054507932,31.8539054507932,3174,"3174.06",,572,2023-04-13,9,2023,125,217,566,566,578,6,,
"abundance","NaiveArima","exclosures","PB",0.95,6,-21.6389875162616,33.6389875162616,3174,"3174.06",,573,2023-04-13,10,2023,125,217,566,566,578,7,,
"abundance","NaiveArima","exclosures","PB",0.95,6,-23.3155732468183,35.3155732468183,3174,"3174.06",,574,2023-04-13,11,2023,125,217,566,566,578,8,,
"abundance","NaiveArima","exclosures","PB",0.95,6,-24.9013274578145,36.9013274578145,3174,"3174.06",,575,2023-04-13,12,2023,125,217,566,566,578,9,,
"abundance","NaiveArima","exclosures","PB",0.95,6,-26.4095856579591,38.4095856579591,3174,"3174.06",,576,2023-04-13,1,2024,125,217,566,566,578,10,,
"abundance","NaiveArima","exclosures","PB",0.95,6,-27.8507082109975,39.8507082109975,3174,"3174.06",,577,2023-04-13,2,2024,125,217,566,566,578,11,,
"abundance","NaiveArima","exclosures","PB",0.95,6,-29.2329341703413,41.2329341703413,3174,"3174.06",,578,2023-04-13,3,2024,125,217,566,566,578,12,,
