"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2023-03-16",3,2023,"abundance","jags_RW","controls","DM",21.846,15.839,28.151,123,0.95,"3125.1",3125,NA,566,217,565,566,577,1,NA,NA
"2023-03-16",4,2023,"abundance","jags_RW","controls","DM",22.017,14.368,30.597,123,0.95,"3125.1",3125,NA,567,217,565,566,577,2,NA,NA
"2023-03-16",5,2023,"abundance","jags_RW","controls","DM",22.204,13.069,32.504,123,0.95,"3125.1",3125,NA,568,217,565,566,577,3,NA,NA
"2023-03-16",6,2023,"abundance","jags_RW","controls","DM",22.373,11.998,34.31,123,0.95,"3125.1",3125,NA,569,217,565,566,577,4,NA,NA
"2023-03-16",7,2023,"abundance","jags_RW","controls","DM",22.54,11.191,35.96,123,0.95,"3125.1",3125,NA,570,217,565,566,577,5,NA,NA
"2023-03-16",8,2023,"abundance","jags_RW","controls","DM",22.734,10.183,37.242,123,0.95,"3125.1",3125,NA,571,217,565,566,577,6,NA,NA
"2023-03-16",9,2023,"abundance","jags_RW","controls","DM",22.905,9.187,38.393,123,0.95,"3125.1",3125,NA,572,217,565,566,577,7,NA,NA
"2023-03-16",10,2023,"abundance","jags_RW","controls","DM",23.061,9.119,40.274,123,0.95,"3125.1",3125,NA,573,217,565,566,577,8,NA,NA
"2023-03-16",11,2023,"abundance","jags_RW","controls","DM",23.229,8.421,41.666,123,0.95,"3125.1",3125,NA,574,217,565,566,577,9,NA,NA
"2023-03-16",12,2023,"abundance","jags_RW","controls","DM",23.414,7.867,42.824,123,0.95,"3125.1",3125,NA,575,217,565,566,577,10,NA,NA
"2023-03-16",1,2024,"abundance","jags_RW","controls","DM",23.604,7.28,44.021,123,0.95,"3125.1",3125,NA,576,217,565,566,577,11,NA,NA
"2023-03-16",2,2024,"abundance","jags_RW","controls","DM",23.786,7.101,45.328,123,0.95,"3125.1",3125,NA,577,217,565,566,577,12,NA,NA
