"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","exclosures","PF",4.78399009564192,0.5901319268448928,8.977848264438947,217,567,568,580,0.95,126,,3225
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","exclosures","PF",4.752544525870439,-0.24253499760054087,9.747624049341418,217,567,568,580,0.95,126,,3225
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","exclosures","PF",4.762469878780292,-0.8708624012416157,10.395802158802201,217,567,568,580,0.95,126,,3225
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","exclosures","PF",4.759337080389262,-1.461447809928199,10.980121970706723,217,567,568,580,0.95,126,,3225
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","exclosures","PF",4.760325904247515,-1.9928059479549027,11.513457756449933,217,567,568,580,0.95,126,,3225
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","exclosures","PF",4.760013795870082,-2.487704091605461,12.007731683345625,217,567,568,580,0.95,126,,3225
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","exclosures","PF",4.760112308500466,-2.950163658545634,12.470388275546567,217,567,568,580,0.95,126,,3225
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","exclosures","PF",4.76008121437084,-3.386641450330452,12.906803879072132,217,567,568,580,0.95,126,,3225
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","exclosures","PF",4.760091028796599,-3.8008235635689553,13.321005621162154,217,567,568,580,0.95,126,,3225
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","exclosures","PF",4.760087931010807,-4.195893637319029,13.716069499340643,217,567,568,580,0.95,126,,3225
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","exclosures","PF",4.7600889087834295,-4.574250737837603,14.094428555404463,217,567,568,580,0.95,126,,3225
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","exclosures","PF",4.760088600163219,-4.937859906049449,14.458037106375887,217,567,568,580,0.95,126,,3225
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","exclosures","PF",4.760088697574859,-5.288319544534699,14.808496939684417,217,567,568,580,0.95,126,,3225
