"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
"2017-11-17",11,2017,500,"abundance","ESSS","All","total",211.73665121463,117.827732154673,305.645570274587,217,499,499
"2017-11-17",12,2017,501,"abundance","ESSS","All","total",220.372148033639,89.1696835046635,351.574612562614,217,499,499
"2017-11-17",1,2018,502,"abundance","ESSS","All","total",229.007644852647,65.5144139814402,392.500875723855,217,499,499
"2017-11-17",2,2018,503,"abundance","ESSS","All","total",237.643141671656,44.1053866054387,431.180896737873,217,499,499
"2017-11-17",3,2018,504,"abundance","ESSS","All","total",246.278638490665,23.8150885490159,468.742188432313,217,499,499
"2017-11-17",4,2018,505,"abundance","ESSS","All","total",254.914135309673,4.05428987389703,505.77398074545,217,499,499
"2017-11-17",5,2018,506,"abundance","ESSS","All","total",263.549632128682,-15.5307594620039,542.630023719368,217,499,499
"2017-11-17",6,2018,507,"abundance","ESSS","All","total",272.18512894769,-35.1731195718886,579.54337746727,217,499,499
"2017-11-17",7,2018,508,"abundance","ESSS","All","total",280.820625766699,-55.0372587291372,616.678510262535,217,499,499
"2017-11-17",8,2018,509,"abundance","ESSS","All","total",289.456122585708,-75.2457173229926,654.157962494408,217,499,499
"2017-11-17",9,2018,510,"abundance","ESSS","All","total",298.091619404716,-95.8939925933065,692.077231402739,217,499,499
"2017-11-17",10,2018,511,"abundance","ESSS","All","total",306.727116223725,-117.05941562843,730.51364807588,217,499,499
"2017-11-17",11,2017,500,"abundance","AutoArima","All","total",186.41718988414,115.442543397685,301.027399964549,217,499,499
"2017-11-17",12,2017,501,"abundance","AutoArima","All","total",180.830260907421,95.6044995468311,342.029751892885,217,499,499
"2017-11-17",1,2018,502,"abundance","AutoArima","All","total",176.069478868589,84.3280184554113,367.617571915888,217,499,499
"2017-11-17",2,2018,503,"abundance","AutoArima","All","total",171.998377629622,76.98114787799,384.294632162538,217,499,499
"2017-11-17",3,2018,504,"abundance","AutoArima","All","total",168.506286343051,71.8520186290202,395.178438670312,217,499,499
"2017-11-17",4,2018,505,"abundance","AutoArima","All","total",165.502740889139,68.1136408915802,402.139085259255,217,499,499
"2017-11-17",5,2018,506,"abundance","AutoArima","All","total",162.913258405947,65.306428893919,406.403017497015,217,499,499
"2017-11-17",6,2018,507,"abundance","AutoArima","All","total",160.67610917029,63.1513595177042,408.80849209375,217,499,499
"2017-11-17",7,2018,508,"abundance","AutoArima","All","total",158.73982608362,61.4682947098336,409.940319704799,217,499,499
"2017-11-17",8,2018,509,"abundance","AutoArima","All","total",157.061265230947,60.1355514331956,410.210606671656,217,499,499
"2017-11-17",9,2018,510,"abundance","AutoArima","All","total",155.60408214596,59.0680343622635,409.910887367456,217,499,499
"2017-11-17",10,2018,511,"abundance","AutoArima","All","total",154.337524567357,58.2045883864874,409.24731451429,217,499,499
"2017-11-17",11,2017,500,"abundance","nbGARCH","All","BA",0.0681429482217708,0,1,217,499,499
"2017-11-17",12,2017,501,"abundance","nbGARCH","All","BA",0.132304659800653,0,1,217,499,499
"2017-11-17",1,2018,502,"abundance","nbGARCH","All","BA",0.19226435468922,0,1,217,499,499
"2017-11-17",2,2018,503,"abundance","nbGARCH","All","BA",0.248432050547806,0,1,217,499,499
"2017-11-17",3,2018,504,"abundance","nbGARCH","All","BA",0.301061692709574,0,1,217,499,499
"2017-11-17",4,2018,505,"abundance","nbGARCH","All","BA",0.350484736796532,0,1,217,499,499
"2017-11-17",5,2018,506,"abundance","nbGARCH","All","BA",0.396656783800978,0,1,217,499,499
"2017-11-17",6,2018,507,"abundance","nbGARCH","All","BA",0.439929144035118,0,1,217,499,499
"2017-11-17",7,2018,508,"abundance","nbGARCH","All","BA",0.480612481536179,0,1,217,499,499
"2017-11-17",8,2018,509,"abundance","nbGARCH","All","BA",0.518718364591103,0,0,217,499,499
"2017-11-17",9,2018,510,"abundance","nbGARCH","All","BA",0.554388462956242,0,1,217,499,499
"2017-11-17",10,2018,511,"abundance","nbGARCH","All","BA",0.587829380649164,0,1,217,499,499
"2017-11-17",11,2017,500,"abundance","nbGARCH","All","DM",39.5112356076896,26,55,217,499,499
"2017-11-17",12,2017,501,"abundance","nbGARCH","All","DM",38.4092251945293,21,58,217,499,499
"2017-11-17",1,2018,502,"abundance","nbGARCH","All","DM",37.4929843656943,19,59,217,499,499
"2017-11-17",2,2018,503,"abundance","nbGARCH","All","DM",37.0113322747705,18,62,217,499,499
"2017-11-17",3,2018,504,"abundance","nbGARCH","All","DM",37.3020737066096,18,64,217,499,499
"2017-11-17",4,2018,505,"abundance","nbGARCH","All","DM",37.5907500350104,18,64,217,499,499
"2017-11-17",5,2018,506,"abundance","nbGARCH","All","DM",37.5827814025774,18,66,217,499,499
"2017-11-17",6,2018,507,"abundance","nbGARCH","All","DM",37.8618799019757,18,67,217,499,499
"2017-11-17",7,2018,508,"abundance","nbGARCH","All","DM",37.4049423292072,17,68,217,499,499
"2017-11-17",8,2018,509,"abundance","nbGARCH","All","DM",36.6435953040759,16,65,217,499,499
"2017-11-17",9,2018,510,"abundance","nbGARCH","All","DM",35.9856840949223,15,63,217,499,499
"2017-11-17",10,2018,511,"abundance","nbGARCH","All","DM",35.7462052510797,15,64,217,499,499
"2017-11-17",11,2017,500,"abundance","nbGARCH","All","DO",6.14107058052668,2,12,217,499,499
"2017-11-17",12,2017,501,"abundance","nbGARCH","All","DO",7.11809177337241,1,16,217,499,499
"2017-11-17",1,2018,502,"abundance","nbGARCH","All","DO",7.95464862361501,1,19,217,499,499
"2017-11-17",2,2018,503,"abundance","nbGARCH","All","DO",8.67093540448351,1,21,217,499,499
"2017-11-17",3,2018,504,"abundance","nbGARCH","All","DO",9.28424310106468,1,24,217,499,499
"2017-11-17",4,2018,505,"abundance","nbGARCH","All","DO",9.80937680406216,1,26,217,499,499
"2017-11-17",5,2018,506,"abundance","nbGARCH","All","DO",10.2590131062103,1,27,217,499,499
"2017-11-17",6,2018,507,"abundance","nbGARCH","All","DO",10.644006116217,1,28,217,499,499
"2017-11-17",7,2018,508,"abundance","nbGARCH","All","DO",10.9736494691145,2,33,217,499,499
"2017-11-17",8,2018,509,"abundance","nbGARCH","All","DO",11.2559006650518,2,31,217,499,499
"2017-11-17",9,2018,510,"abundance","nbGARCH","All","DO",11.4975731836836,2,31,217,499,499
"2017-11-17",10,2018,511,"abundance","nbGARCH","All","DO",11.7045009372912,1,30,217,499,499
"2017-11-17",11,2017,500,"abundance","nbGARCH","All","DS",0.902711450558669,0,3,217,499,499
"2017-11-17",12,2017,501,"abundance","nbGARCH","All","DS",0.791071812837027,0,3,217,499,499
"2017-11-17",1,2018,502,"abundance","nbGARCH","All","DS",0.73038717665593,0,4,217,499,499
"2017-11-17",2,2018,503,"abundance","nbGARCH","All","DS",0.680334400171618,0,4,217,499,499
"2017-11-17",3,2018,504,"abundance","nbGARCH","All","DS",0.639050796917168,0,4,217,499,499
"2017-11-17",4,2018,505,"abundance","nbGARCH","All","DS",0.605000020638166,0,3,217,499,499
"2017-11-17",5,2018,506,"abundance","nbGARCH","All","DS",0.5455189905166,0,4,217,499,499
"2017-11-17",6,2018,507,"abundance","nbGARCH","All","DS",0.49645894987753,0,3,217,499,499
"2017-11-17",7,2018,508,"abundance","nbGARCH","All","DS",0.455994156686753,0,4,217,499,499
"2017-11-17",8,2018,509,"abundance","nbGARCH","All","DS",0.45520971470856,0,3,217,499,499
"2017-11-17",9,2018,510,"abundance","nbGARCH","All","DS",0.42316680572049,0,3,217,499,499
"2017-11-17",10,2018,511,"abundance","nbGARCH","All","DS",0.396737767575876,0,3,217,499,499
"2017-11-17",11,2017,500,"abundance","nbGARCH","All","NA",4.64074093445532,1,10,217,499,499
"2017-11-17",12,2017,501,"abundance","nbGARCH","All","NA",3.81739577222875,0,11,217,499,499
"2017-11-17",1,2018,502,"abundance","nbGARCH","All","NA",3.28141615155028,0,10,217,499,499
"2017-11-17",2,2018,503,"abundance","nbGARCH","All","NA",2.9668048516075,0,10,217,499,499
"2017-11-17",3,2018,504,"abundance","nbGARCH","All","NA",2.78922143663216,0,9,217,499,499
"2017-11-17",4,2018,505,"abundance","nbGARCH","All","NA",2.73376830345016,0,8,217,499,499
"2017-11-17",5,2018,506,"abundance","nbGARCH","All","NA",2.49019369066607,0,8,217,499,499
"2017-11-17",6,2018,507,"abundance","nbGARCH","All","NA",2.50909784549146,0,8,217,499,499
"2017-11-17",7,2018,508,"abundance","nbGARCH","All","NA",2.49136360725456,0,8,217,499,499
"2017-11-17",8,2018,509,"abundance","nbGARCH","All","NA",2.54266739486884,0,8,217,499,499
"2017-11-17",9,2018,510,"abundance","nbGARCH","All","NA",2.39445911581125,0,9,217,499,499
"2017-11-17",10,2018,511,"abundance","nbGARCH","All","NA",2.44539534014553,0,8,217,499,499
"2017-11-17",11,2017,500,"abundance","nbGARCH","All","OL",0.498675511567157,0,2,217,499,499
"2017-11-17",12,2017,501,"abundance","nbGARCH","All","OL",0.887154156654194,0,4,217,499,499
"2017-11-17",1,2018,502,"abundance","nbGARCH","All","OL",1.12839520071831,0,5,217,499,499
"2017-11-17",2,2018,503,"abundance","nbGARCH","All","OL",1.36072866557445,0,5,217,499,499
"2017-11-17",3,2018,504,"abundance","nbGARCH","All","OL",1.48731226577618,0,5,217,499,499
"2017-11-17",4,2018,505,"abundance","nbGARCH","All","OL",1.55154538867612,0,6,217,499,499
"2017-11-17",5,2018,506,"abundance","nbGARCH","All","OL",1.73865360856163,0,6,217,499,499
"2017-11-17",6,2018,507,"abundance","nbGARCH","All","OL",1.84376323295712,0,7,217,499,499
"2017-11-17",7,2018,508,"abundance","nbGARCH","All","OL",1.81568937107549,0,6,217,499,499
"2017-11-17",8,2018,509,"abundance","nbGARCH","All","OL",1.75206358840503,0,6,217,499,499
"2017-11-17",9,2018,510,"abundance","nbGARCH","All","OL",1.69802538275145,0,7,217,499,499
"2017-11-17",10,2018,511,"abundance","nbGARCH","All","OL",1.66197305405636,0,7,217,499,499
"2017-11-17",11,2017,500,"abundance","nbGARCH","All","OT",23.800923493056,8,45,217,499,499
"2017-11-17",12,2017,501,"abundance","nbGARCH","All","OT",21.922422360335,4,54,217,499,499
"2017-11-17",1,2018,502,"abundance","nbGARCH","All","OT",20.3290619524221,3,57,217,499,499
"2017-11-17",2,2018,503,"abundance","nbGARCH","All","OT",18.9794240558168,2,58,217,499,499
"2017-11-17",3,2018,504,"abundance","nbGARCH","All","OT",17.8228645470009,1,60,217,499,499
"2017-11-17",4,2018,505,"abundance","nbGARCH","All","OT",16.8238806455564,1,56,217,499,499
"2017-11-17",5,2018,506,"abundance","nbGARCH","All","OT",15.9893536318376,1,56,217,499,499
"2017-11-17",6,2018,507,"abundance","nbGARCH","All","OT",15.2610632789432,1,58,217,499,499
"2017-11-17",7,2018,508,"abundance","nbGARCH","All","OT",14.6539664244344,1,53,217,499,499
"2017-11-17",8,2018,509,"abundance","nbGARCH","All","OT",14.1242191313555,1,53,217,499,499
"2017-11-17",9,2018,510,"abundance","nbGARCH","All","OT",13.6978461597978,1,57,217,499,499
"2017-11-17",10,2018,511,"abundance","nbGARCH","All","OT",13.3336507984394,1,45,217,499,499
"2017-11-17",11,2017,500,"abundance","nbGARCH","All","PB",5.45656097310296,1,11,217,499,499
"2017-11-17",12,2017,501,"abundance","nbGARCH","All","PB",5.88941400881639,0,15,217,499,499
"2017-11-17",1,2018,502,"abundance","nbGARCH","All","PB",6.27697375374278,0,18,217,499,499
"2017-11-17",2,2018,503,"abundance","nbGARCH","All","PB",6.64292338819466,0,21,217,499,499
"2017-11-17",3,2018,504,"abundance","nbGARCH","All","PB",6.91445589609049,0,21,217,499,499
"2017-11-17",4,2018,505,"abundance","nbGARCH","All","PB",7.18949992112482,0,21,217,499,499
"2017-11-17",5,2018,506,"abundance","nbGARCH","All","PB",7.42999409807499,0,24,217,499,499
"2017-11-17",6,2018,507,"abundance","nbGARCH","All","PB",7.67077195771922,0,25,217,499,499
"2017-11-17",7,2018,508,"abundance","nbGARCH","All","PB",7.95242458141578,0,25,217,499,499
"2017-11-17",8,2018,509,"abundance","nbGARCH","All","PB",8.16352828354055,0,26,217,499,499
"2017-11-17",9,2018,510,"abundance","nbGARCH","All","PB",8.47348330520869,0,27,217,499,499
"2017-11-17",10,2018,511,"abundance","nbGARCH","All","PB",8.72814792485273,0,33,217,499,499
"2017-11-17",11,2017,500,"abundance","nbGARCH","All","PE",8.24270330652954,1,19,217,499,499
"2017-11-17",12,2017,501,"abundance","nbGARCH","All","PE",7.73357582297886,0,22,217,499,499
"2017-11-17",1,2018,502,"abundance","nbGARCH","All","PE",7.26531386707566,0,26,217,499,499
"2017-11-17",2,2018,503,"abundance","nbGARCH","All","PE",6.90004468206887,0,23,217,499,499
