"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","jags_logistic_competition","controls","DM",21.224,8,33,217,567,568,580,0.95,126,,3638
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","jags_logistic_competition","controls","DM",21.079,8,34,217,567,568,580,0.95,126,,3638
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","jags_logistic_competition","controls","DM",20.897,8,35,217,567,568,580,0.95,126,,3638
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","jags_logistic_competition","controls","DM",20.801,7,35,217,567,568,580,0.95,126,,3638
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","jags_logistic_competition","controls","DM",20.727,6,35,217,567,568,580,0.95,126,,3638
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","jags_logistic_competition","controls","DM",20.584,6,36,217,567,568,580,0.95,126,,3638
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","jags_logistic_competition","controls","DM",20.475,5,36,217,567,568,580,0.95,126,,3638
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","jags_logistic_competition","controls","DM",20.386,6,37,217,567,568,580,0.95,126,,3638
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","jags_logistic_competition","controls","DM",20.351,5,37,217,567,568,580,0.95,126,,3638
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","jags_logistic_competition","controls","DM",20.213,5,37,217,567,568,580,0.95,126,,3638
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","jags_logistic_competition","controls","DM",20.117,4,37,217,567,568,580,0.95,126,,3638
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","jags_logistic_competition","controls","DM",20.079,5,38,217,567,568,580,0.95,126,,3638
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","jags_logistic_competition","controls","DM",20.052,5,38,217,567,568,580,0.95,126,,3638
