"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","all","PM",0.95,0.690557323168463,0,3,2776,"2776.14",,558,2022-08-11,7,2022,107,217,558,558,570,0,,
"abundance","pevGARCH","all","PM",0.95,1.1547532342449,0,4,2776,"2776.14",,559,2022-08-11,8,2022,107,217,558,558,570,1,,
"abundance","pevGARCH","all","PM",0.95,1.46789285744222,0,5,2776,"2776.14",,560,2022-08-11,9,2022,107,217,558,558,570,2,,
"abundance","pevGARCH","all","PM",0.95,1.69066272002385,0,6,2776,"2776.14",,561,2022-08-11,10,2022,107,217,558,558,570,3,,
"abundance","pevGARCH","all","PM",0.95,1.86584699679008,0,6,2776,"2776.14",,562,2022-08-11,11,2022,107,217,558,558,570,4,,
"abundance","pevGARCH","all","PM",0.95,2.01990756296753,0,7,2776,"2776.14",,563,2022-08-11,12,2022,107,217,558,558,570,5,,
"abundance","pevGARCH","all","PM",0.95,2.16227102643236,0,7,2776,"2776.14",,564,2022-08-11,1,2023,107,217,558,558,570,6,,
"abundance","pevGARCH","all","PM",0.95,2.29605252143501,0,8,2776,"2776.14",,565,2022-08-11,2,2023,107,217,558,558,570,7,,
"abundance","pevGARCH","all","PM",0.95,2.38419443962772,0,8,2776,"2776.14",,566,2022-08-11,3,2023,107,217,558,558,570,8,,
"abundance","pevGARCH","all","PM",0.95,2.42360489559823,0,8,2776,"2776.14",,567,2022-08-11,4,2023,107,217,558,558,570,9,,
"abundance","pevGARCH","all","PM",0.95,2.41681838522112,0,8,2776,"2776.14",,568,2022-08-11,5,2023,107,217,558,558,570,10,,
"abundance","pevGARCH","all","PM",0.95,2.37582335935089,0,8,2776,"2776.14",,569,2022-08-11,6,2023,107,217,558,558,570,11,,
"abundance","pevGARCH","all","PM",0.95,2.31922341896282,0,7,2776,"2776.14",,570,2022-08-11,7,2023,107,217,558,558,570,12,,
