"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","simplexEDM","controls","total",9.78260869565218,5.01813710344902,14.5470802878553,0.95,1904,1904.02,NA,549,2021-10-28,11,2021,73,217,548,549,560,1,NA,NA
"2","abundance","simplexEDM","controls","total",12.3333333333333,5.53484402158162,19.131822645085,0.95,1904,1904.02,NA,550,2021-10-28,12,2021,73,217,548,549,560,2,NA,NA
"3","abundance","simplexEDM","controls","total",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1904,1904.02,NA,551,2021-10-28,1,2022,73,217,548,549,560,3,NA,NA
"4","abundance","simplexEDM","controls","total",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1904,1904.02,NA,552,2021-10-28,2,2022,73,217,548,549,560,4,NA,NA
"5","abundance","simplexEDM","controls","total",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1904,1904.02,NA,553,2021-10-28,3,2022,73,217,548,549,560,5,NA,NA
"6","abundance","simplexEDM","controls","total",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1904,1904.02,NA,554,2021-10-28,4,2022,73,217,548,549,560,6,NA,NA
"7","abundance","simplexEDM","controls","total",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1904,1904.02,NA,555,2021-10-28,4,2022,73,217,548,549,560,7,NA,NA
"8","abundance","simplexEDM","controls","total",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1904,1904.02,NA,556,2021-10-28,5,2022,73,217,548,549,560,8,NA,NA
"9","abundance","simplexEDM","controls","total",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1904,1904.02,NA,557,2021-10-28,6,2022,73,217,548,549,560,9,NA,NA
"10","abundance","simplexEDM","controls","total",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1904,1904.02,NA,558,2021-10-28,7,2022,73,217,548,549,560,10,NA,NA
"11","abundance","simplexEDM","controls","total",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1904,1904.02,NA,559,2021-10-28,8,2022,73,217,548,549,560,11,NA,NA
"12","abundance","simplexEDM","controls","total",11.6666666666667,6.2792409795566,17.0540923537767,0.95,1904,1904.02,NA,560,2021-10-28,9,2022,73,217,548,549,560,12,NA,NA
