"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-1.2681393814275888,1.268139856543105,217,567,568,580,0.95,126,,3302
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-1.4802749316994432,1.4802754068149595,217,567,568,580,0.95,126,,3302
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-1.6656080778029005,1.6656085529184168,217,567,568,580,0.95,126,,3302
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-1.8322900079213,1.8322904830368163,217,567,568,580,0.95,126,,3302
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-1.9850247061537416,1.9850251812692579,217,567,568,580,0.95,126,,3302
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-2.126819103767682,2.1268195788831985,217,567,568,580,0.95,126,,3302
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-2.2597335950241044,2.259734070139621,217,567,568,580,0.95,126,,3302
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-2.385253098587954,2.3852535737034706,217,567,568,580,0.95,126,,3302
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-2.5044897227082807,2.5044901978237974,217,567,568,580,0.95,126,,3302
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-2.6183019689402847,2.6183024440558014,217,567,568,580,0.95,126,,3302
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-2.7273689945103263,2.727369469625843,217,567,568,580,0.95,126,,3302
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-2.8322390552123267,2.8322395303278434,217,567,568,580,0.95,126,,3302
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","ESSS","controls","OL",2.3755775815199624e-7,-2.9333623201547936,2.9333627952703103,217,567,568,580,0.95,126,,3302
