"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","exclosures","RM",0.95,0.534260284824424,-2.94825205106476,4.0167726207136,2488,"2488.16",,555,2022-05-19,4,2022,95,217,555,555,567,0,,
"abundance","AutoArima","exclosures","RM",0.95,0.870480695774926,-3.22017569747936,4.96113708902922,2488,"2488.16",,556,2022-05-19,5,2022,95,217,555,555,567,1,,
"abundance","AutoArima","exclosures","RM",0.95,0.870480695774926,-3.22017569747936,4.96113708902922,2488,"2488.16",,557,2022-05-19,6,2022,95,217,555,555,567,2,,
"abundance","AutoArima","exclosures","RM",0.95,0.870480695774926,-3.22017569747936,4.96113708902922,2488,"2488.16",,558,2022-05-19,7,2022,95,217,555,555,567,3,,
"abundance","AutoArima","exclosures","RM",0.95,0.870480695774926,-3.22017569747936,4.96113708902922,2488,"2488.16",,559,2022-05-19,8,2022,95,217,555,555,567,4,,
"abundance","AutoArima","exclosures","RM",0.95,0.870480695774926,-3.22017569747936,4.96113708902922,2488,"2488.16",,560,2022-05-19,9,2022,95,217,555,555,567,5,,
"abundance","AutoArima","exclosures","RM",0.95,0.870480695774926,-3.22017569747936,4.96113708902922,2488,"2488.16",,561,2022-05-19,10,2022,95,217,555,555,567,6,,
"abundance","AutoArima","exclosures","RM",0.95,0.870480695774926,-3.22017569747936,4.96113708902922,2488,"2488.16",,562,2022-05-19,11,2022,95,217,555,555,567,7,,
"abundance","AutoArima","exclosures","RM",0.95,0.870480695774926,-3.22017569747936,4.96113708902922,2488,"2488.16",,563,2022-05-19,12,2022,95,217,555,555,567,8,,
"abundance","AutoArima","exclosures","RM",0.95,0.870480695774926,-3.22017569747936,4.96113708902922,2488,"2488.16",,564,2022-05-19,1,2023,95,217,555,555,567,9,,
"abundance","AutoArima","exclosures","RM",0.95,0.870480695774926,-3.22017569747936,4.96113708902922,2488,"2488.16",,565,2022-05-19,2,2023,95,217,555,555,567,10,,
"abundance","AutoArima","exclosures","RM",0.95,0.870480695774926,-3.22017569747936,4.96113708902922,2488,"2488.16",,566,2022-05-19,3,2023,95,217,555,555,567,11,,
"abundance","AutoArima","exclosures","RM",0.95,0.870480695774926,-3.22017569747936,4.96113708902922,2488,"2488.16",,567,2022-05-19,4,2023,95,217,555,555,567,12,,
