"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","cast_group","confidence_level","estimate","lower_pi","upper_pi","start_moon","end_moon","cast_id"
"2023-03-09",3,2023,566,"abundance","pevGARCH","exclosures","BA",122,0.95,0.382323588007359,0,2,217,565,3114
"2023-03-09",4,2023,567,"abundance","pevGARCH","exclosures","BA",122,0.95,0.333203687523171,0,2,217,565,3114
"2023-03-09",5,2023,568,"abundance","pevGARCH","exclosures","BA",122,0.95,0.262425862538981,0,2,217,565,3114
"2023-03-09",6,2023,569,"abundance","pevGARCH","exclosures","BA",122,0.95,0.192301109632895,0,1,217,565,3114
"2023-03-09",7,2023,570,"abundance","pevGARCH","exclosures","BA",122,0.95,0.168324477200406,0,1,217,565,3114
"2023-03-09",8,2023,571,"abundance","pevGARCH","exclosures","BA",122,0.95,0.154959959808133,0,1,217,565,3114
"2023-03-09",9,2023,572,"abundance","pevGARCH","exclosures","BA",122,0.95,0.158012139423285,0,1,217,565,3114
"2023-03-09",10,2023,573,"abundance","pevGARCH","exclosures","BA",122,0.95,0.164942664496539,0,1,217,565,3114
"2023-03-09",11,2023,574,"abundance","pevGARCH","exclosures","BA",122,0.95,0.175692178701992,0,1,217,565,3114
"2023-03-09",12,2023,575,"abundance","pevGARCH","exclosures","BA",122,0.95,0.186854378052235,0,1,217,565,3114
"2023-03-09",1,2024,576,"abundance","pevGARCH","exclosures","BA",122,0.95,0.196626348164569,0,1,217,565,3114
"2023-03-09",2,2024,577,"abundance","pevGARCH","exclosures","BA",122,0.95,0.201909241992216,0,1,217,565,3114
"2023-03-09",3,2023,566,"abundance","pevGARCH","exclosures","DM",122,0.95,3.63717288435953,0,8,217,565,3114
"2023-03-09",4,2023,567,"abundance","pevGARCH","exclosures","DM",122,0.95,2.39173177303325,0,7,217,565,3114
"2023-03-09",5,2023,568,"abundance","pevGARCH","exclosures","DM",122,0.95,0.981076967263544,0,4,217,565,3114
"2023-03-09",6,2023,569,"abundance","pevGARCH","exclosures","DM",122,0.95,0.579580558734398,0,3,217,565,3114
"2023-03-09",7,2023,570,"abundance","pevGARCH","exclosures","DM",122,0.95,0.522805431403314,0,3,217,565,3114
"2023-03-09",8,2023,571,"abundance","pevGARCH","exclosures","DM",122,0.95,0.394149134498087,0,2,217,565,3114
"2023-03-09",9,2023,572,"abundance","pevGARCH","exclosures","DM",122,0.95,0.336464926423872,0,2,217,565,3114
"2023-03-09",10,2023,573,"abundance","pevGARCH","exclosures","DM",122,0.95,0.399550627379376,0,2,217,565,3114
"2023-03-09",11,2023,574,"abundance","pevGARCH","exclosures","DM",122,0.95,0.389314609345102,0,2,217,565,3114
"2023-03-09",12,2023,575,"abundance","pevGARCH","exclosures","DM",122,0.95,0.648777824492635,0,3,217,565,3114
"2023-03-09",1,2024,576,"abundance","pevGARCH","exclosures","DM",122,0.95,1.05698026817727,0,4,217,565,3114
"2023-03-09",2,2024,577,"abundance","pevGARCH","exclosures","DM",122,0.95,1.095365546717,0,4,217,565,3114
"2023-03-09",3,2023,566,"abundance","pevGARCH","exclosures","DO",122,0.95,0.558861683988382,0,2,217,565,3114
"2023-03-09",4,2023,567,"abundance","pevGARCH","exclosures","DO",122,0.95,0.537271020458685,0,3,217,565,3114
"2023-03-09",5,2023,568,"abundance","pevGARCH","exclosures","DO",122,0.95,0.286305449329316,0,2,217,565,3114
"2023-03-09",6,2023,569,"abundance","pevGARCH","exclosures","DO",122,0.95,0.193949913268618,0,1,217,565,3114
"2023-03-09",7,2023,570,"abundance","pevGARCH","exclosures","DO",122,0.95,0.172395830267876,0,1,217,565,3114
"2023-03-09",8,2023,571,"abundance","pevGARCH","exclosures","DO",122,0.95,0.140002265263089,0,1,217,565,3114
"2023-03-09",9,2023,572,"abundance","pevGARCH","exclosures","DO",122,0.95,0.16230076560911,0,1,217,565,3114
"2023-03-09",10,2023,573,"abundance","pevGARCH","exclosures","DO",122,0.95,0.152246890540377,0,1,217,565,3114
"2023-03-09",11,2023,574,"abundance","pevGARCH","exclosures","DO",122,0.95,0.24604754630388,0,2,217,565,3114
"2023-03-09",12,2023,575,"abundance","pevGARCH","exclosures","DO",122,0.95,0.381933715122578,0,2,217,565,3114
"2023-03-09",1,2024,576,"abundance","pevGARCH","exclosures","DO",122,0.95,0.473258390008913,0,2,217,565,3114
"2023-03-09",2,2024,577,"abundance","pevGARCH","exclosures","DO",122,0.95,0.471334764719281,0,2,217,565,3114
"2023-03-09",3,2023,566,"abundance","pevGARCH","exclosures","OL",122,0.95,0.162579539763781,0,1,217,565,3114
"2023-03-09",4,2023,567,"abundance","pevGARCH","exclosures","OL",122,0.95,0.200674408349462,0,1,217,565,3114
"2023-03-09",5,2023,568,"abundance","pevGARCH","exclosures","OL",122,0.95,0.173095133739845,0,1,217,565,3114
"2023-03-09",6,2023,569,"abundance","pevGARCH","exclosures","OL",122,0.95,0.163664929693685,0,1,217,565,3114
"2023-03-09",7,2023,570,"abundance","pevGARCH","exclosures","OL",122,0.95,0.15669468925053,0,1,217,565,3114
"2023-03-09",8,2023,571,"abundance","pevGARCH","exclosures","OL",122,0.95,0.154131297282218,0,1,217,565,3114
"2023-03-09",9,2023,572,"abundance","pevGARCH","exclosures","OL",122,0.95,0.0466341545915485,0,1,217,565,3114
"2023-03-09",10,2023,573,"abundance","pevGARCH","exclosures","OL",122,0.95,0.0478464884203364,0,1,217,565,3114
"2023-03-09",11,2023,574,"abundance","pevGARCH","exclosures","OL",122,0.95,0.0257174423132907,0,1,217,565,3114
"2023-03-09",12,2023,575,"abundance","pevGARCH","exclosures","OL",122,0.95,0.0641362263010961,0,1,217,565,3114
"2023-03-09",1,2024,576,"abundance","pevGARCH","exclosures","OL",122,0.95,0.0626169629352429,0,1,217,565,3114
"2023-03-09",2,2024,577,"abundance","pevGARCH","exclosures","OL",122,0.95,0.0814844354525701,0,1,217,565,3114
"2023-03-09",3,2023,566,"abundance","pevGARCH","exclosures","OT",122,0.95,0.968762854722515,0,3,217,565,3114
"2023-03-09",4,2023,567,"abundance","pevGARCH","exclosures","OT",122,0.95,1.03154318550345,0,4,217,565,3114
"2023-03-09",5,2023,568,"abundance","pevGARCH","exclosures","OT",122,0.95,1.2621607643683,0,5,217,565,3114
"2023-03-09",6,2023,569,"abundance","pevGARCH","exclosures","OT",122,0.95,1.43713840917223,0,5,217,565,3114
"2023-03-09",7,2023,570,"abundance","pevGARCH","exclosures","OT",122,0.95,1.5486374903187,0,6,217,565,3114
"2023-03-09",8,2023,571,"abundance","pevGARCH","exclosures","OT",122,0.95,1.70615253542946,0,6,217,565,3114
"2023-03-09",9,2023,572,"abundance","pevGARCH","exclosures","OT",122,0.95,1.71666414137114,0,6,217,565,3114
"2023-03-09",10,2023,573,"abundance","pevGARCH","exclosures","OT",122,0.95,1.79033437722532,0,6,217,565,3114
"2023-03-09",11,2023,574,"abundance","pevGARCH","exclosures","OT",122,0.95,1.57539871515324,0,6,217,565,3114
"2023-03-09",12,2023,575,"abundance","pevGARCH","exclosures","OT",122,0.95,1.29959930795052,0,5,217,565,3114
"2023-03-09",1,2024,576,"abundance","pevGARCH","exclosures","OT",122,0.95,1.12511651011913,0,5,217,565,3114
"2023-03-09",2,2024,577,"abundance","pevGARCH","exclosures","OT",122,0.95,1.06564554027031,0,4,217,565,3114
"2023-03-09",3,2023,566,"abundance","pevGARCH","exclosures","PB",122,0.95,6.98835176560456,2,12,217,565,3114
