"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","all","NA",0.6895934004630753,-2.7274411783744448,4.106627979300596,217,567,568,580,0.95,126,,3236
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","all","NA",0.7114205167757022,-2.8466946614662354,4.269535695017639,217,567,568,580,0.95,126,,3236
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","all","NA",0.6672702010301526,-2.955867424144408,4.290407826204713,217,567,568,580,0.95,126,,3236
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","all","NA",0.6761405414603346,-3.0762468198740454,4.428527902794714,217,567,568,580,0.95,126,,3236
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","all","NA",0.6591891631548816,-3.2287458169223386,4.547124143232102,217,567,568,580,0.95,126,,3236
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","all","NA",0.6195355786072977,-3.40407097193765,4.6431421291522454,217,567,568,580,0.95,126,,3236
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","all","NA",0.5604197178698043,-3.5841217048170346,4.704961140556643,217,567,568,580,0.95,126,,3236
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","all","NA",0.5051673853147025,-3.7559667511775916,4.766301521806996,217,567,568,580,0.95,126,,3236
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","all","NA",0.4700230734314654,-3.904739907306388,4.844786054169319,217,567,568,580,0.95,126,,3236
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","all","NA",0.46213332706653576,-4.024664312774304,4.948930966907374,217,567,568,580,0.95,126,,3236
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","all","NA",0.483073675911919,-4.113049334777751,5.079196686601589,217,567,568,580,0.95,126,,3236
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","all","NA",0.5275914576924244,-4.175215758664524,5.230398674049373,217,567,568,580,0.95,126,,3236
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","all","NA",0.5838548116675788,-4.223116034027608,5.390825657362766,217,567,568,580,0.95,126,,3236
