"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH","all","DM",32.0446532521116,18,49,0.95,379,"379.02",,527,2020-01-23,1,2020,17,217,526,527,538,1,,
"abundance","nbsGARCH","all","DM",34.9323806974173,16,60,0.95,379,"379.02",,528,2020-01-23,2,2020,17,217,526,527,538,2,,
"abundance","nbsGARCH","all","DM",36.2277785616404,15,64,0.95,379,"379.02",,529,2020-01-23,3,2020,17,217,526,527,538,3,,
"abundance","nbsGARCH","all","DM",34.6367049538345,15,64,0.95,379,"379.02",,530,2020-01-23,4,2020,17,217,526,527,538,4,,
"abundance","nbsGARCH","all","DM",31.0932274079209,11,58,0.95,379,"379.02",,531,2020-01-23,5,2020,17,217,526,527,538,5,,
"abundance","nbsGARCH","all","DM",27.3310303179953,9,49,0.95,379,"379.02",,532,2020-01-23,6,2020,17,217,526,527,538,6,,
"abundance","nbsGARCH","all","DM",24.312315024866,7,45,0.95,379,"379.02",,533,2020-01-23,7,2020,17,217,526,527,538,7,,
"abundance","nbsGARCH","all","DM",22.1275839655539,6,42,0.95,379,"379.02",,534,2020-01-23,8,2020,17,217,526,527,538,8,,
"abundance","nbsGARCH","all","DM",22.2663392384354,6,42,0.95,379,"379.02",,535,2020-01-23,9,2020,17,217,526,527,538,9,,
"abundance","nbsGARCH","all","DM",24.1441599197079,7,48,0.95,379,"379.02",,536,2020-01-23,10,2020,17,217,526,527,538,10,,
"abundance","nbsGARCH","all","DM",27.2881442961808,7,53,0.95,379,"379.02",,537,2020-01-23,11,2020,17,217,526,527,538,11,,
"abundance","nbsGARCH","all","DM",31.6522860205721,8,59,0.95,379,"379.02",,538,2020-01-23,12,2020,17,217,526,527,538,12,,
