"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","exclosures","RO",0,-0.651396960735738,0.651396960735738,0.95,477,"477.17",,527,2020-02-06,1,2020,21,217,527,527,539,0,,
"abundance","NaiveArima","exclosures","RO",0,-0.921214416361095,0.921214416361095,0.95,477,"477.17",,528,2020-02-06,2,2020,21,217,527,527,539,1,,
"abundance","NaiveArima","exclosures","RO",0,-1.12825263189025,1.12825263189025,0.95,477,"477.17",,529,2020-02-06,3,2020,21,217,527,527,539,2,,
"abundance","NaiveArima","exclosures","RO",0,-1.30279392147148,1.30279392147148,0.95,477,"477.17",,530,2020-02-06,4,2020,21,217,527,527,539,3,,
"abundance","NaiveArima","exclosures","RO",0,-1.45656788454187,1.45656788454187,0.95,477,"477.17",,531,2020-02-06,5,2020,21,217,527,527,539,4,,
"abundance","NaiveArima","exclosures","RO",0,-1.59559017380233,1.59559017380233,0.95,477,"477.17",,532,2020-02-06,6,2020,21,217,527,527,539,5,,
"abundance","NaiveArima","exclosures","RO",0,-1.72343436289007,1.72343436289007,0.95,477,"477.17",,533,2020-02-06,7,2020,21,217,527,527,539,6,,
"abundance","NaiveArima","exclosures","RO",0,-1.84242883272219,1.84242883272219,0.95,477,"477.17",,534,2020-02-06,8,2020,21,217,527,527,539,7,,
"abundance","NaiveArima","exclosures","RO",0,-1.95419088220721,1.95419088220721,0.95,477,"477.17",,535,2020-02-06,9,2020,21,217,527,527,539,8,,
"abundance","NaiveArima","exclosures","RO",0,-2.0598980568362,2.0598980568362,0.95,477,"477.17",,536,2020-02-06,10,2020,21,217,527,527,539,9,,
"abundance","NaiveArima","exclosures","RO",0,-2.16043930833831,2.16043930833831,0.95,477,"477.17",,537,2020-02-06,11,2020,21,217,527,527,539,10,,
"abundance","NaiveArima","exclosures","RO",0,-2.25650526378049,2.25650526378049,0.95,477,"477.17",,538,2020-02-06,12,2020,21,217,527,527,539,11,,
"abundance","NaiveArima","exclosures","RO",0,-2.34864514261411,2.34864514261411,0.95,477,"477.17",,539,2020-02-06,1,2021,21,217,527,527,539,12,,
