"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","exclosures","NA",0.95,0,-0.666186836880783,0.666186836880783,2524,"2524.04",,555,2022-05-26,4,2022,96,217,555,555,567,0,,
"abundance","NaiveArima","exclosures","NA",0.95,0,-0.942130459791236,0.942130459791236,2524,"2524.04",,556,2022-05-26,5,2022,96,217,555,555,567,1,,
"abundance","NaiveArima","exclosures","NA",0.95,0,-1.15386944881112,1.15386944881112,2524,"2524.04",,557,2022-05-26,6,2022,96,217,555,555,567,2,,
"abundance","NaiveArima","exclosures","NA",0.95,0,-1.33237367376157,1.33237367376157,2524,"2524.04",,558,2022-05-26,7,2022,96,217,555,555,567,3,,
"abundance","NaiveArima","exclosures","NA",0.95,0,-1.48963905298099,1.48963905298099,2524,"2524.04",,559,2022-05-26,8,2022,96,217,555,555,567,4,,
"abundance","NaiveArima","exclosures","NA",0.95,0,-1.63181782371665,1.63181782371665,2524,"2524.04",,560,2022-05-26,9,2022,96,217,555,555,567,5,,
"abundance","NaiveArima","exclosures","NA",0.95,0,-1.7625646970913,1.7625646970913,2524,"2524.04",,561,2022-05-26,10,2022,96,217,555,555,567,6,,
"abundance","NaiveArima","exclosures","NA",0.95,0,-1.88426091958247,1.88426091958247,2524,"2524.04",,562,2022-05-26,11,2022,96,217,555,555,567,7,,
"abundance","NaiveArima","exclosures","NA",0.95,0,-1.99856051064235,1.99856051064235,2524,"2524.04",,563,2022-05-26,12,2022,96,217,555,555,567,8,,
"abundance","NaiveArima","exclosures","NA",0.95,0,-2.10666775176634,2.10666775176634,2524,"2524.04",,564,2022-05-26,1,2023,96,217,555,555,567,9,,
"abundance","NaiveArima","exclosures","NA",0.95,0,-2.20949177820725,2.20949177820725,2524,"2524.04",,565,2022-05-26,2,2023,96,217,555,555,567,10,,
"abundance","NaiveArima","exclosures","NA",0.95,0,-2.30773889762223,2.30773889762223,2524,"2524.04",,566,2022-05-26,3,2023,96,217,555,555,567,11,,
"abundance","NaiveArima","exclosures","NA",0.95,0,-2.40197079941283,2.40197079941283,2524,"2524.04",,567,2022-05-26,4,2023,96,217,555,555,567,12,,
