"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbsGARCH","all","RM",25.06899758294426,0,160,217,567,568,580,0.95,126,,3470
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbsGARCH","all","RM",13.952632960539985,0,124,217,567,568,580,0.95,126,,3470
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbsGARCH","all","RM",7.744843299089968,0,40,217,567,568,580,0.95,126,,3470
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbsGARCH","all","RM",4.876662681828019,0,23,217,567,568,580,0.95,126,,3470
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbsGARCH","all","RM",3.8324851483057,0,13,217,567,568,580,0.95,126,,3470
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbsGARCH","all","RM",3.8890941838029036,0,16,217,567,568,580,0.95,126,,3470
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbsGARCH","all","RM",4.8115121232655325,0,24,217,567,568,580,0.95,126,,3470
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbsGARCH","all","RM",6.6410715598340335,0,28,217,567,568,580,0.95,126,,3470
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbsGARCH","all","RM",8.573787820001462,0,42,217,567,568,580,0.95,126,,3470
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbsGARCH","all","RM",9.993511989472404,0,33,217,567,568,580,0.95,126,,3470
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbsGARCH","all","RM",9.671972139665222,0,45,217,567,568,580,0.95,126,,3470
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbsGARCH","all","RM",7.432551288957047,0,32,217,567,568,580,0.95,126,,3470
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbsGARCH","all","RM",4.733458050117272,0,17,217,567,568,580,0.95,126,,3470
