"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH",0.95,"controls","total",90.9809925900523,55,135,2751,"2751.19",,558,2022-08-04,7,2022,106,217,558,558,570,0,,
"abundance","nbsGARCH",0.95,"controls","total",80.8189611294887,40,140,2751,"2751.19",,559,2022-08-04,8,2022,106,217,558,558,570,1,,
"abundance","nbsGARCH",0.95,"controls","total",70.3650149991125,31,133,2751,"2751.19",,560,2022-08-04,9,2022,106,217,558,558,570,2,,
"abundance","nbsGARCH",0.95,"controls","total",61.3405403890292,23,124,2751,"2751.19",,561,2022-08-04,10,2022,106,217,558,558,570,3,,
"abundance","nbsGARCH",0.95,"controls","total",55.0192585616724,20,120,2751,"2751.19",,562,2022-08-04,11,2022,106,217,558,558,570,4,,
"abundance","nbsGARCH",0.95,"controls","total",51.3753549085424,17,121,2751,"2751.19",,563,2022-08-04,12,2022,106,217,558,558,570,5,,
"abundance","nbsGARCH",0.95,"controls","total",50.1227545072027,14,120,2751,"2751.19",,564,2022-08-04,1,2023,106,217,558,558,570,6,,
"abundance","nbsGARCH",0.95,"controls","total",50.9247880344668,13,122,2751,"2751.19",,565,2022-08-04,2,2023,106,217,558,558,570,7,,
"abundance","nbsGARCH",0.95,"controls","total",53.5937747120702,12,125,2751,"2751.19",,566,2022-08-04,3,2023,106,217,558,558,570,8,,
"abundance","nbsGARCH",0.95,"controls","total",57.7479655042753,14,138,2751,"2751.19",,567,2022-08-04,4,2023,106,217,558,558,570,9,,
"abundance","nbsGARCH",0.95,"controls","total",61.645014663297,12,152,2751,"2751.19",,568,2022-08-04,5,2023,106,217,558,558,570,10,,
"abundance","nbsGARCH",0.95,"controls","total",63.9077278462871,12,162,2751,"2751.19",,569,2022-08-04,6,2023,106,217,558,558,570,11,,
"abundance","nbsGARCH",0.95,"controls","total",63.7358577661643,13,156,2751,"2751.19",,570,2022-08-04,7,2023,106,217,558,558,570,12,,
