"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","all","total",292,172.2664155462993,411.7335844537007,217,567,568,580,0.95,126,,3343
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","all","total",292,145.35690650699837,438.64309349300163,217,567,568,580,0.95,126,,3343
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","all","total",292,122.67114099403207,461.32885900596796,217,567,568,580,0.95,126,,3343
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","all","total",292,102.68458035508914,481.3154196449109,217,567,568,580,0.95,126,,3343
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","all","total",292,84.61534835385132,499.38465164614865,217,567,568,580,0.95,126,,3343
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","all","total",292,67.99897464194461,516.0010253580554,217,567,568,580,0.95,126,,3343
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","all","total",292,52.5328310925986,531.4671689074014,217,567,568,580,0.95,126,,3343
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","all","total",292,38.00671149104815,545.9932885089519,217,567,568,580,0.95,126,,3343
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","all","total",292,24.267565971813212,559.7324340281868,217,567,568,580,0.95,126,,3343
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","all","total",292,11.199854249106295,572.8001457508938,217,567,568,580,0.95,126,,3343
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","all","total",292,-1.2861869860032584,585.2861869860033,217,567,568,580,0.95,126,,3343
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","all","total",292,-13.26194178091481,597.2619417809149,217,567,568,580,0.95,126,,3343
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","all","total",292,-24.785288046841515,608.7852880468415,217,567,568,580,0.95,126,,3343
