"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-06-02",4,2022,"abundance","jags_RW","dm_controls","DM",21.255,12.563,29.874,97,0.95,"2547.1",2547,NA,555,217,556,555,568,-1,NA,NA
"2022-06-02",5,2022,"abundance","jags_RW","dm_controls","DM",35.119,0.151,123.215,97,0.95,"2547.1",2547,NA,556,217,556,555,568,0,NA,NA
"2022-06-02",6,2022,"abundance","jags_RW","dm_controls","DM",45.748,1.635,196.9,97,0.95,"2547.1",2547,NA,557,217,556,555,568,1,NA,NA
"2022-06-02",7,2022,"abundance","jags_RW","dm_controls","DM",51.605,0.883,196.9,97,0.95,"2547.1",2547,NA,558,217,556,555,568,2,NA,NA
"2022-06-02",8,2022,"abundance","jags_RW","dm_controls","DM",54.289,0.492,196.9,97,0.95,"2547.1",2547,NA,559,217,556,555,568,3,NA,NA
"2022-06-02",9,2022,"abundance","jags_RW","dm_controls","DM",55.101,0.272,196.9,97,0.95,"2547.1",2547,NA,560,217,556,555,568,4,NA,NA
"2022-06-02",10,2022,"abundance","jags_RW","dm_controls","DM",55.414,0.172,196.9,97,0.95,"2547.1",2547,NA,561,217,556,555,568,5,NA,NA
"2022-06-02",11,2022,"abundance","jags_RW","dm_controls","DM",55.131,0.095,196.9,97,0.95,"2547.1",2547,NA,562,217,556,555,568,6,NA,NA
"2022-06-02",12,2022,"abundance","jags_RW","dm_controls","DM",54.143,0.047,196.9,97,0.95,"2547.1",2547,NA,563,217,556,555,568,7,NA,NA
"2022-06-02",1,2023,"abundance","jags_RW","dm_controls","DM",52.943,0.006,196.9,97,0.95,"2547.1",2547,NA,564,217,556,555,568,8,NA,NA
"2022-06-02",2,2023,"abundance","jags_RW","dm_controls","DM",51.899,0,196.9,97,0.95,"2547.1",2547,NA,565,217,556,555,568,9,NA,NA
"2022-06-02",3,2023,"abundance","jags_RW","dm_controls","DM",51.327,0,196.9,97,0.95,"2547.1",2547,NA,566,217,556,555,568,10,NA,NA
"2022-06-02",4,2023,"abundance","jags_RW","dm_controls","DM",50.474,0,196.9,97,0.95,"2547.1",2547,NA,567,217,556,555,568,11,NA,NA
"2022-06-02",5,2023,"abundance","jags_RW","dm_controls","DM",49.845,0,196.9,97,0.95,"2547.1",2547,NA,568,217,556,555,568,12,NA,NA
