"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","psGARCH","exclosures","RM",3.7643743915065255,0,8,217,567,568,580,0.95,126,,3584
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","psGARCH","exclosures","RM",2.5994723691005435,0,7,217,567,568,580,0.95,126,,3584
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","psGARCH","exclosures","RM",1.9847142350382976,0,6,217,567,568,580,0.95,126,,3584
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","psGARCH","exclosures","RM",1.6573760299816218,0,6,217,567,568,580,0.95,126,,3584
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","psGARCH","exclosures","RM",1.4820702520239675,0,5,217,567,568,580,0.95,126,,3584
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","psGARCH","exclosures","RM",1.3878566341625633,0,5,217,567,568,580,0.95,126,,3584
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","psGARCH","exclosures","RM",1.3371215042819002,0,5,217,567,568,580,0.95,126,,3584
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","psGARCH","exclosures","RM",1.3097690248962277,0,5,217,567,568,580,0.95,126,,3584
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","psGARCH","exclosures","RM",1.2591208968227914,0,4,217,567,568,580,0.95,126,,3584
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","psGARCH","exclosures","RM",1.216528033688362,0,4,217,567,568,580,0.95,126,,3584
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","psGARCH","exclosures","RM",1.2227917847387195,0,4,217,567,568,580,0.95,126,,3584
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","psGARCH","exclosures","RM",1.2134580816817278,0,4,217,567,568,580,0.95,126,,3584
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","psGARCH","exclosures","RM",1.1826258757494619,0,4,217,567,568,580,0.95,126,,3584
