"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-09-01",8,2022,559,"abundance","jags_RW","dm_controls","DM",13,6.533,19.993,110,0.95,217,559,2833
"2022-09-01",9,2022,560,"abundance","jags_RW","dm_controls","DM",22.678,0.205,79.026,110,0.95,217,559,2833
"2022-09-01",10,2022,561,"abundance","jags_RW","dm_controls","DM",32.188,0,158.791,110,0.95,217,559,2833
"2022-09-01",11,2022,562,"abundance","jags_RW","dm_controls","DM",38.276,0.525,196.9,110,0.95,217,559,2833
"2022-09-01",12,2022,563,"abundance","jags_RW","dm_controls","DM",42.537,0.287,196.9,110,0.95,217,559,2833
"2022-09-01",1,2023,564,"abundance","jags_RW","dm_controls","DM",45.098,0.146,196.9,110,0.95,217,559,2833
"2022-09-01",2,2023,565,"abundance","jags_RW","dm_controls","DM",45.816,0.067,196.9,110,0.95,217,559,2833
"2022-09-01",3,2023,566,"abundance","jags_RW","dm_controls","DM",46.164,0.024,196.9,110,0.95,217,559,2833
"2022-09-01",4,2023,567,"abundance","jags_RW","dm_controls","DM",47.068,0,196.9,110,0.95,217,559,2833
"2022-09-01",5,2023,568,"abundance","jags_RW","dm_controls","DM",46.744,0,196.9,110,0.95,217,559,2833
"2022-09-01",6,2023,569,"abundance","jags_RW","dm_controls","DM",46.724,0,196.9,110,0.95,217,559,2833
"2022-09-01",7,2023,570,"abundance","jags_RW","dm_controls","DM",46.51,0,196.9,110,0.95,217,559,2833
"2022-09-01",8,2023,571,"abundance","jags_RW","dm_controls","DM",45.973,0,196.9,110,0.95,217,559,2833
