"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","controls","RM",1.02613450361926,0,3,0.95,2042,"2042.15",,551,2022-01-06,1,2022,78,217,551,551,563,0,,
"abundance","pevGARCH","controls","RM",21.1028641905284,6,47,0.95,2042,"2042.15",,552,2022-01-06,2,2022,78,217,551,551,563,1,,
"abundance","pevGARCH","controls","RM",13.4158052303183,2,31,0.95,2042,"2042.15",,553,2022-01-06,3,2022,78,217,551,551,563,2,,
"abundance","pevGARCH","controls","RM",3.62036699099813,0,10,0.95,2042,"2042.15",,554,2022-01-06,4,2022,78,217,551,551,563,3,,
"abundance","pevGARCH","controls","RM",0.581544544367488,0,3,0.95,2042,"2042.15",,555,2022-01-06,4,2022,78,217,551,551,563,4,,
"abundance","pevGARCH","controls","RM",0.161254090703882,0,1,0.95,2042,"2042.15",,556,2022-01-06,5,2022,78,217,551,551,563,5,,
"abundance","pevGARCH","controls","RM",0.290706052648754,0,2,0.95,2042,"2042.15",,557,2022-01-06,6,2022,78,217,551,551,563,6,,
"abundance","pevGARCH","controls","RM",0.0129125117435925,0,0,0.95,2042,"2042.15",,558,2022-01-06,7,2022,78,217,551,551,563,7,,
"abundance","pevGARCH","controls","RM",589459.51537732,580568,583573,0.95,2042,"2042.15",,559,2022-01-06,8,2022,78,217,551,551,563,8,,
"abundance","pevGARCH","controls","RM",5.29372818546348e+11,5.21438638885e+11,5.24119358391e+11,0.95,2042,"2042.15",,560,2022-01-06,9,2022,78,217,551,551,563,9,,
"abundance","pevGARCH","controls","RM",2.934457415279203e+17,2.890759160066789e+17,2.9055239532025184e+17,0.95,2042,"2042.15",,561,2022-01-06,10,2022,78,217,551,551,563,10,,
"abundance","pevGARCH","controls","RM",4.02789261417035e+23,3.96829759486193e+23,3.98843424542148e+23,0.95,2042,"2042.15",,562,2022-01-06,11,2022,78,217,551,551,563,11,,
"abundance","pevGARCH","controls","RM",3.332730434689e+29,3.28373812339652e+29,3.30029273915408e+29,0.95,2042,"2042.15",,563,2022-01-06,12,2022,78,217,551,551,563,12,,
