"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","GPEDM","all","SH",0.212932315498982,-3.97605280735558,4.40191743835355,0.95,469,"469.21",,527,2020-02-06,1,2020,21,217,527,527,539,0,,
"abundance","GPEDM","all","SH",0.372062425722765,-3.81638991824033,4.56051476968586,0.95,469,"469.21",,528,2020-02-06,2,2020,21,217,527,527,539,1,,
"abundance","GPEDM","all","SH",0.483519985570154,-3.70767734720807,4.67471731834838,0.95,469,"469.21",,529,2020-02-06,3,2020,21,217,527,527,539,2,,
"abundance","GPEDM","all","SH",0.557968819024212,-3.63619790965999,4.75213554770841,0.95,469,"469.21",,530,2020-02-06,4,2020,21,217,527,527,539,3,,
"abundance","GPEDM","all","SH",0.606137451313727,-3.59034003319449,4.80261493582194,0.95,469,"469.21",,531,2020-02-06,5,2020,21,217,527,527,539,4,,
"abundance","GPEDM","all","SH",0.63667422281725,-3.56139960310684,4.83474804874134,0.95,469,"469.21",,532,2020-02-06,6,2020,21,217,527,527,539,5,,
"abundance","GPEDM","all","SH",0.655788789787691,-3.54332907838795,4.85490665796333,0.95,469,"469.21",,533,2020-02-06,7,2020,21,217,527,527,539,6,,
"abundance","GPEDM","all","SH",0.667660194757984,-3.53212169832214,4.86744208783811,0.95,469,"469.21",,534,2020-02-06,8,2020,21,217,527,527,539,7,,
"abundance","GPEDM","all","SH",0.674997708155624,-3.52520016255082,4.87519557886207,0.95,469,"469.21",,535,2020-02-06,9,2020,21,217,527,527,539,8,,
"abundance","GPEDM","all","SH",0.679519526539021,-3.52093670772115,4.87997576079919,0.95,469,"469.21",,536,2020-02-06,10,2020,21,217,527,527,539,9,,
"abundance","GPEDM","all","SH",0.682301102053975,-3.51831480238514,4.88291700649309,0.95,469,"469.21",,537,2020-02-06,11,2020,21,217,527,527,539,10,,
"abundance","GPEDM","all","SH",0.684010276322228,-3.51670401322614,4.8847245658706,0.95,469,"469.21",,538,2020-02-06,12,2020,21,217,527,527,539,11,,
"abundance","GPEDM","all","SH",0.685059785181568,-3.51571501917508,4.88583458953822,0.95,469,"469.21",,539,2020-02-06,1,2021,21,217,527,527,539,12,,
