"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-0.997242198095695,1.0023632927018,3051,"3051.04",,565,2023-02-23,2,2023,120,217,565,565,577,0,,
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-1.14351838922373,1.14863948382984,3051,"3051.04",,566,2023-02-23,3,2023,120,217,565,565,577,1,,
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-1.27313076637509,1.27825186098119,3051,"3051.04",,567,2023-02-23,4,2023,120,217,565,565,577,2,,
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-1.39073759984182,1.39585869444793,3051,"3051.04",,568,2023-02-23,5,2023,120,217,565,565,577,3,,
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-1.49916217206988,1.50428326667599,3051,"3051.04",,569,2023-02-23,6,2023,120,217,565,565,577,4,,
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-1.60026898977328,1.60539008437938,3051,"3051.04",,570,2023-02-23,7,2023,120,217,565,565,577,5,,
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-1.69536581269252,1.70048690729863,3051,"3051.04",,571,2023-02-23,8,2023,120,217,565,565,577,6,,
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-1.7854118582478,1.79053295285391,3051,"3051.04",,572,2023-02-23,9,2023,120,217,565,565,577,7,,
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-1.87113545847131,1.87625655307741,3051,"3051.04",,573,2023-02-23,10,2023,120,217,565,565,577,8,,
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-1.95310509924758,1.95822619385368,3051,"3051.04",,574,2023-02-23,11,2023,120,217,565,565,577,9,,
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-2.03177460702668,2.03689570163279,3051,"3051.04",,575,2023-02-23,12,2023,120,217,565,565,577,10,,
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-2.1075131289427,2.11263422354881,3051,"3051.04",,576,2023-02-23,1,2024,120,217,565,565,577,11,,
"abundance","ESSS",0.95,"exclosures","OL",0.00256054730305252,-2.18062572927271,2.18574682387882,3051,"3051.04",,577,2023-02-23,2,2024,120,217,565,565,577,12,,
