"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","all","PL",0.95,0.198055032671653,-1.92482235671803,2.32093242206134,2648,"2648.13",,555,2022-07-07,4,2022,102,217,557,555,569,-2,,
"abundance","AutoArima","all","PL",0.95,0.321698551086913,-2.15048098618175,2.79387808835557,2648,"2648.13",,556,2022-07-07,5,2022,102,217,557,555,569,-1,,
"abundance","AutoArima","all","PL",0.95,0.418217817588659,-2.27192534697926,3.10836098215658,2648,"2648.13",,557,2022-07-07,6,2022,102,217,557,555,569,0,,
"abundance","AutoArima","all","PL",0.95,0.476971396421101,-2.29184337395349,3.24578616679569,2648,"2648.13",,558,2022-07-07,7,2022,102,217,557,555,569,1,,
"abundance","AutoArima","all","PL",0.95,0.476971396421101,-2.29184337395349,3.24578616679569,2648,"2648.13",,559,2022-07-07,8,2022,102,217,557,555,569,2,,
"abundance","AutoArima","all","PL",0.95,0.476971396421101,-2.29184337395349,3.24578616679569,2648,"2648.13",,560,2022-07-07,9,2022,102,217,557,555,569,3,,
"abundance","AutoArima","all","PL",0.95,0.476971396421101,-2.29184337395349,3.24578616679569,2648,"2648.13",,561,2022-07-07,10,2022,102,217,557,555,569,4,,
"abundance","AutoArima","all","PL",0.95,0.476971396421101,-2.29184337395349,3.24578616679569,2648,"2648.13",,562,2022-07-07,11,2022,102,217,557,555,569,5,,
"abundance","AutoArima","all","PL",0.95,0.476971396421101,-2.29184337395349,3.24578616679569,2648,"2648.13",,563,2022-07-07,12,2022,102,217,557,555,569,6,,
"abundance","AutoArima","all","PL",0.95,0.476971396421101,-2.29184337395349,3.24578616679569,2648,"2648.13",,564,2022-07-07,1,2023,102,217,557,555,569,7,,
"abundance","AutoArima","all","PL",0.95,0.476971396421101,-2.29184337395349,3.24578616679569,2648,"2648.13",,565,2022-07-07,2,2023,102,217,557,555,569,8,,
"abundance","AutoArima","all","PL",0.95,0.476971396421101,-2.29184337395349,3.24578616679569,2648,"2648.13",,566,2022-07-07,3,2023,102,217,557,555,569,9,,
"abundance","AutoArima","all","PL",0.95,0.476971396421101,-2.29184337395349,3.24578616679569,2648,"2648.13",,567,2022-07-07,4,2023,102,217,557,555,569,10,,
"abundance","AutoArima","all","PL",0.95,0.476971396421101,-2.29184337395349,3.24578616679569,2648,"2648.13",,568,2022-07-07,5,2023,102,217,557,555,569,11,,
"abundance","AutoArima","all","PL",0.95,0.476971396421101,-2.29184337395349,3.24578616679569,2648,"2648.13",,569,2022-07-07,6,2023,102,217,557,555,569,12,,
