"cast_date","cast_month","cast_year","moon","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","start_moon","end_moon","cast_id"
"2022-07-28",4,2022,555,"abundance","jags_logistic","dm_controls","DM",21.137,12.916,29.996,105,0.95,217,557,2722
"2022-07-28",5,2022,556,"abundance","jags_logistic","dm_controls","DM",34.411,0.136,121.985,105,0.95,217,557,2722
"2022-07-28",6,2022,557,"abundance","jags_logistic","dm_controls","DM",42.93,1.485,196.9,105,0.95,217,557,2722
"2022-07-28",7,2022,558,"abundance","jags_logistic","dm_controls","DM",47.402,0.799,196.9,105,0.95,217,557,2722
"2022-07-28",8,2022,559,"abundance","jags_logistic","dm_controls","DM",49.383,0.471,196.9,105,0.95,217,557,2722
"2022-07-28",9,2022,560,"abundance","jags_logistic","dm_controls","DM",50.139,0.279,196.9,105,0.95,217,557,2722
"2022-07-28",10,2022,561,"abundance","jags_logistic","dm_controls","DM",50.052,0.167,196.9,105,0.95,217,557,2722
"2022-07-28",11,2022,562,"abundance","jags_logistic","dm_controls","DM",49.278,0.094,196.9,105,0.95,217,557,2722
"2022-07-28",12,2022,563,"abundance","jags_logistic","dm_controls","DM",48.836,0.034,196.9,105,0.95,217,557,2722
"2022-07-28",1,2023,564,"abundance","jags_logistic","dm_controls","DM",48.273,0,196.9,105,0.95,217,557,2722
"2022-07-28",2,2023,565,"abundance","jags_logistic","dm_controls","DM",47.243,0,196.9,105,0.95,217,557,2722
"2022-07-28",3,2023,566,"abundance","jags_logistic","dm_controls","DM",46.199,0,196.9,105,0.95,217,557,2722
"2022-07-28",4,2023,567,"abundance","jags_logistic","dm_controls","DM",45.747,0,196.9,105,0.95,217,557,2722
"2022-07-28",5,2023,568,"abundance","jags_logistic","dm_controls","DM",44.383,0,196.9,105,0.95,217,557,2722
"2022-07-28",6,2023,569,"abundance","jags_logistic","dm_controls","DM",43.581,0,196.9,105,0.95,217,557,2722
