"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","pevGARCH","all","OT",14.222720783678175,7,22,217,567,568,580,0.95,126,,3594
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","pevGARCH","all","OT",16.8088611965638,7,29,217,567,568,580,0.95,126,,3594
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","pevGARCH","all","OT",20.541707732125204,7,38,217,567,568,580,0.95,126,,3594
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","pevGARCH","all","OT",25.870724461345446,7,49,217,567,568,580,0.95,126,,3594
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","pevGARCH","all","OT",28.349811034238382,8,54,217,567,568,580,0.95,126,,3594
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","pevGARCH","all","OT",29.75261328479112,7,59,217,567,568,580,0.95,126,,3594
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","pevGARCH","all","OT",27.89734875405969,7,55,217,567,568,580,0.95,126,,3594
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","pevGARCH","all","OT",24.715937876347162,6,50,217,567,568,580,0.95,126,,3594
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","pevGARCH","all","OT",20.29744164195751,4,44,217,567,568,580,0.95,126,,3594
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","pevGARCH","all","OT",17.258081979072433,3,39,217,567,568,580,0.95,126,,3594
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","pevGARCH","all","OT",14.279725830739523,2,32,217,567,568,580,0.95,126,,3594
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","pevGARCH","all","OT",13.059281402619222,1,29,217,567,568,580,0.95,126,,3594
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","pevGARCH","all","OT",14.417502688708462,2,33,217,567,568,580,0.95,126,,3594
