"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","exclosures","OL",0,-1.6966901490067996,1.6966901490067996,217,567,568,580,0.95,126,,3362
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","exclosures","OL",0,-2.0780125583367086,2.0780125583367086,217,567,568,580,0.95,126,,3362
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","exclosures","OL",0,-2.3994822198702432,2.3994822198702432,217,567,568,580,0.95,126,,3362
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","exclosures","OL",0,-2.6827026772159805,2.6827026772159805,217,567,568,580,0.95,126,,3362
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","exclosures","OL",0,-2.938753542781386,2.938753542781386,217,567,568,580,0.95,126,,3362
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","exclosures","OL",0,-3.1742166145489352,3.1742166145489352,217,567,568,580,0.95,126,,3362
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","exclosures","OL",0,-3.393380298013599,3.393380298013599,217,567,568,580,0.95,126,,3362
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","exclosures","OL",0,-3.599223329805365,3.599223329805365,217,567,568,580,0.95,126,,3362
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","exclosures","OL",0,-3.793914509933451,3.793914509933451,217,567,568,580,0.95,126,,3362
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","exclosures","OL",0,-3.9790911072193276,3.9790911072193276,217,567,568,580,0.95,126,,3362
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","exclosures","OL",0,-4.156025116673417,4.156025116673417,217,567,568,580,0.95,126,,3362
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","exclosures","OL",0,-4.32572808915316,4.32572808915316,217,567,568,580,0.95,126,,3362
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","exclosures","OL",0,-4.489020186205115,4.489020186205115,217,567,568,580,0.95,126,,3362
