"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","NaiveArima","controls","SF",0.95,0,-1.0763527302385,1.0763527302385,3173,"3173.16",,566,2023-04-13,3,2023,125,217,566,566,578,0,,
"abundance","NaiveArima","controls","SF",0.95,0,-1.5221926290006,1.5221926290006,3173,"3173.16",,567,2023-04-13,4,2023,125,217,566,566,578,1,,
"abundance","NaiveArima","controls","SF",0.95,0,-1.86429761563856,1.86429761563856,3173,"3173.16",,568,2023-04-13,5,2023,125,217,566,566,578,2,,
"abundance","NaiveArima","controls","SF",0.95,0,-2.15270546047701,2.15270546047701,3173,"3173.16",,569,2023-04-13,6,2023,125,217,566,566,578,3,,
"abundance","NaiveArima","controls","SF",0.95,0,-2.40679787258079,2.40679787258079,3173,"3173.16",,570,2023-04-13,7,2023,125,217,566,566,578,4,,
"abundance","NaiveArima","controls","SF",0.95,0,-2.63651497233588,2.63651497233588,3173,"3173.16",,571,2023-04-13,8,2023,125,217,566,566,578,5,,
"abundance","NaiveArima","controls","SF",0.95,0,-2.84776164719647,2.84776164719647,3173,"3173.16",,572,2023-04-13,9,2023,125,217,566,566,578,6,,
"abundance","NaiveArima","controls","SF",0.95,0,-3.0443852580012,3.0443852580012,3173,"3173.16",,573,2023-04-13,10,2023,125,217,566,566,578,7,,
"abundance","NaiveArima","controls","SF",0.95,0,-3.22905819071551,3.22905819071551,3173,"3173.16",,574,2023-04-13,11,2023,125,217,566,566,578,8,,
"abundance","NaiveArima","controls","SF",0.95,0,-3.40372619329446,3.40372619329446,3173,"3173.16",,575,2023-04-13,12,2023,125,217,566,566,578,9,,
"abundance","NaiveArima","controls","SF",0.95,0,-3.56985814827574,3.56985814827574,3173,"3173.16",,576,2023-04-13,1,2024,125,217,566,566,578,10,,
"abundance","NaiveArima","controls","SF",0.95,0,-3.72859523127713,3.72859523127713,3173,"3173.16",,577,2023-04-13,2,2024,125,217,566,566,578,11,,
"abundance","NaiveArima","controls","SF",0.95,0,-3.88084495936058,3.88084495936058,3173,"3173.16",,578,2023-04-13,3,2024,125,217,566,566,578,12,,
