"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","controls","DO",4.845305013954813,-0.8337601852171543,10.52437021312678,217,567,568,580,0.95,126,,3393
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","controls","DO",4.448930254803177,-2.5064757221811442,11.404336231787497,217,567,568,580,0.95,126,,3393
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","controls","DO",3.977557845867828,-4.05385318040223,12.008968872137887,217,567,568,580,0.95,126,,3393
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","controls","DO",3.5132598984808405,-5.46613060650976,12.49265040347144,217,567,568,580,0.95,126,,3393
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","controls","DO",3.21112162099447,-6.625307843467644,13.047551085456584,217,567,568,580,0.95,126,,3393
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","controls","DO",3.122459953885553,-7.502098172340757,13.747018080111863,217,567,568,580,0.95,126,,3393
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","controls","DO",3.2780829528745037,-8.08004744546943,14.636213351218439,217,567,568,580,0.95,126,,3393
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","controls","DO",3.644608320772698,-8.402508218632391,15.691724860177786,217,567,568,580,0.95,126,,3393
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","controls","DO",4.10825109772305,-8.590524736278851,16.807026931724952,217,567,568,580,0.95,126,,3393
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","controls","DO",4.5830152888508,-8.735573166779691,17.901603744481292,217,567,568,580,0.95,126,,3393
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","controls","DO",4.922350261646103,-8.988461692322538,18.833162215614745,217,567,568,580,0.95,126,,3393
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","controls","DO",5.05649729323042,-9.42233484154136,19.5353294280022,217,567,568,580,0.95,126,,3393
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","controls","DO",4.947953233872897,-10.07744096245763,19.97334743020342,217,567,568,580,0.95,126,,3393
