"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbGARCH","exclosures","total",17.8884996646154,7,33,0.95,258,"258.21",,524,2020-01-03,10,2019,12,217,526,524,538,-2,,
"abundance","nbGARCH","exclosures","total",18.3282921689524,5,41,0.95,258,"258.21",,525,2020-01-03,11,2019,12,217,526,524,538,-1,,
"abundance","nbGARCH","exclosures","total",18.7172743113254,3,45,0.95,258,"258.21",,526,2020-01-03,12,2019,12,217,526,524,538,0,,
"abundance","nbGARCH","exclosures","total",19.1353695956936,3,50,0.95,258,"258.21",,527,2020-01-03,1,2020,12,217,526,524,538,1,,
"abundance","nbGARCH","exclosures","total",19.6214458200143,3,54,0.95,258,"258.21",,528,2020-01-03,2,2020,12,217,526,524,538,2,,
"abundance","nbGARCH","exclosures","total",20.0529636457005,2,54,0.95,258,"258.21",,529,2020-01-03,3,2020,12,217,526,524,538,3,,
"abundance","nbGARCH","exclosures","total",20.6025887434255,2,57,0.95,258,"258.21",,530,2020-01-03,4,2020,12,217,526,524,538,4,,
"abundance","nbGARCH","exclosures","total",20.9284036964385,2,60,0.95,258,"258.21",,531,2020-01-03,5,2020,12,217,526,524,538,5,,
"abundance","nbGARCH","exclosures","total",21.3890426574783,2,57,0.95,258,"258.21",,532,2020-01-03,6,2020,12,217,526,524,538,6,,
"abundance","nbGARCH","exclosures","total",21.8325082197773,3,64,0.95,258,"258.21",,533,2020-01-03,7,2020,12,217,526,524,538,7,,
"abundance","nbGARCH","exclosures","total",22.3585124316555,2,64,0.95,258,"258.21",,534,2020-01-03,8,2020,12,217,526,524,538,8,,
"abundance","nbGARCH","exclosures","total",22.7820758284419,2,58,0.95,258,"258.21",,535,2020-01-03,9,2020,12,217,526,524,538,9,,
"abundance","nbGARCH","exclosures","total",23.23048116887,3,60,0.95,258,"258.21",,536,2020-01-03,10,2020,12,217,526,524,538,10,,
"abundance","nbGARCH","exclosures","total",23.6413575081452,3,65,0.95,258,"258.21",,537,2020-01-03,11,2020,12,217,526,524,538,11,,
"abundance","nbGARCH","exclosures","total",24.0170328132369,3,69,0.95,258,"258.21",,538,2020-01-03,12,2020,12,217,526,524,538,12,,
