"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","all","total",0.95,233.660177158605,152.662469560424,314.657884756786,3161,"3161.22",,566,2023-04-13,3,2023,125,217,566,566,578,0,,
"abundance","AutoArima","all","total",0.95,237.797815282497,123.039160845886,352.556469719108,3161,"3161.22",,567,2023-04-13,4,2023,125,217,566,566,578,1,,
"abundance","AutoArima","all","total",0.95,226.188973177249,85.7131282144951,366.664818140003,3161,"3161.22",,568,2023-04-13,5,2023,125,217,566,566,578,2,,
"abundance","AutoArima","all","total",0.95,216.443968964069,60.370712153866,372.517225774272,3161,"3161.22",,569,2023-04-13,6,2023,125,217,566,566,578,3,,
"abundance","AutoArima","all","total",0.95,208.263557321467,42.0761794307127,374.450935212222,3161,"3161.22",,570,2023-04-13,7,2023,125,217,566,566,578,4,,
"abundance","AutoArima","all","total",0.95,201.396537751388,28.4368992903904,374.356176212386,3161,"3161.22",,571,2023-04-13,8,2023,125,217,566,566,578,5,,
"abundance","AutoArima","all","total",0.95,195.63204082433,18.0552442329618,373.208837415697,3161,"3161.22",,572,2023-04-13,9,2023,125,217,566,566,578,6,,
"abundance","AutoArima","all","total",0.95,190.793052893255,10.0335006074112,371.552605179098,3161,"3161.22",,573,2023-04-13,10,2023,125,217,566,566,578,7,,
"abundance","AutoArima","all","total",0.95,186.730980436043,3.76188284217301,369.700078029913,3161,"3161.22",,574,2023-04-13,11,2023,125,217,566,566,578,8,,
"abundance","AutoArima","all","total",0.95,183.321087110689,-1.18912101602635,367.831295237404,3161,"3161.22",,575,2023-04-13,12,2023,125,217,566,566,578,9,,
"abundance","AutoArima","all","total",0.95,180.458663406343,-5.12983418854347,366.04716100123,3161,"3161.22",,576,2023-04-13,1,2024,125,217,566,566,578,10,,
"abundance","AutoArima","all","total",0.95,178.05581126951,-8.28877784880893,364.400400387829,3161,"3161.22",,577,2023-04-13,2,2024,125,217,566,566,578,11,,
"abundance","AutoArima","all","total",0.95,176.038744969117,-10.8368023953559,362.914292333589,3161,"3161.22",,578,2023-04-13,3,2024,125,217,566,566,578,12,,
