"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","jags_RW","controls","NA",0.018,0,0.115,0.95,1193,"1193.05",,528,2020-09-03,2,2020,48,217,534,528,546,-6,,
"abundance","jags_RW","controls","NA",0.022,0,0.137,0.95,1193,"1193.05",,529,2020-09-03,3,2020,48,217,534,528,546,-5,,
"abundance","jags_RW","controls","NA",0.027,0,0.167,0.95,1193,"1193.05",,530,2020-09-03,4,2020,48,217,534,528,546,-4,,
"abundance","jags_RW","controls","NA",0.033,0,0.19,0.95,1193,"1193.05",,531,2020-09-03,5,2020,48,217,534,528,546,-3,,
"abundance","jags_RW","controls","NA",0.04,0,0.216,0.95,1193,"1193.05",,532,2020-09-03,6,2020,48,217,534,528,546,-2,,
"abundance","jags_RW","controls","NA",0.046,0,0.241,0.95,1193,"1193.05",,533,2020-09-03,7,2020,48,217,534,528,546,-1,,
"abundance","jags_RW","controls","NA",0.053,0,0.275,0.95,1193,"1193.05",,534,2020-09-03,8,2020,48,217,534,528,546,0,,
"abundance","jags_RW","controls","NA",0.064,0,0.316,0.95,1193,"1193.05",,535,2020-09-03,9,2020,48,217,534,528,546,1,,
"abundance","jags_RW","controls","NA",0.075,0,0.338,0.95,1193,"1193.05",,536,2020-09-03,10,2020,48,217,534,528,546,2,,
"abundance","jags_RW","controls","NA",0.086,0,0.379,0.95,1193,"1193.05",,537,2020-09-03,11,2020,48,217,534,528,546,3,,
"abundance","jags_RW","controls","NA",0.104,0,0.41,0.95,1193,"1193.05",,538,2020-09-03,12,2020,48,217,534,528,546,4,,
"abundance","jags_RW","controls","NA",0.115,0,0.457,0.95,1193,"1193.05",,539,2020-09-03,1,2021,48,217,534,528,546,5,,
"abundance","jags_RW","controls","NA",0.13,0,0.506,0.95,1193,"1193.05",,540,2020-09-03,2,2021,48,217,534,528,546,6,,
"abundance","jags_RW","controls","NA",0.143,0,0.545,0.95,1193,"1193.05",,541,2020-09-03,3,2021,48,217,534,528,546,7,,
"abundance","jags_RW","controls","NA",0.174,0,0.591,0.95,1193,"1193.05",,542,2020-09-03,4,2021,48,217,534,528,546,8,,
"abundance","jags_RW","controls","NA",0.202,0,0.633,0.95,1193,"1193.05",,543,2020-09-03,5,2021,48,217,534,528,546,9,,
"abundance","jags_RW","controls","NA",0.225,0,0.688,0.95,1193,"1193.05",,544,2020-09-03,6,2021,48,217,534,528,546,10,,
"abundance","jags_RW","controls","NA",0.255,0,0.765,0.95,1193,"1193.05",,545,2020-09-03,7,2021,48,217,534,528,546,11,,
"abundance","jags_RW","controls","NA",0.288,0,0.817,0.95,1193,"1193.05",,546,2020-09-03,8,2021,48,217,534,528,546,12,,
