"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","all","PH",0.95,0.0685104243839132,0,1,2820,"2820.12",,559,2022-08-25,8,2022,109,217,558,559,570,1,,
"abundance","pevGARCH","all","PH",0.95,0.0529174242419636,0,1,2820,"2820.12",,560,2022-08-25,9,2022,109,217,558,559,570,2,,
"abundance","pevGARCH","all","PH",0.95,0.0310812525440072,0,1,2820,"2820.12",,561,2022-08-25,10,2022,109,217,558,559,570,3,,
"abundance","pevGARCH","all","PH",0.95,0.0224797301340481,0,0,2820,"2820.12",,562,2022-08-25,11,2022,109,217,558,559,570,4,,
"abundance","pevGARCH","all","PH",0.95,0.019581239144103,0,0,2820,"2820.12",,563,2022-08-25,12,2022,109,217,558,559,570,5,,
"abundance","pevGARCH","all","PH",0.95,0.0180963018551129,0,1,2820,"2820.12",,564,2022-08-25,1,2023,109,217,558,559,570,6,,
"abundance","pevGARCH","all","PH",0.95,0.0206386523749215,0,0,2820,"2820.12",,565,2022-08-25,2,2023,109,217,558,559,570,7,,
"abundance","pevGARCH","all","PH",0.95,0.0181331246827186,0,0,2820,"2820.12",,566,2022-08-25,3,2023,109,217,558,559,570,8,,
"abundance","pevGARCH","all","PH",0.95,0.0295462897681025,0,0,2820,"2820.12",,567,2022-08-25,4,2023,109,217,558,559,570,9,,
"abundance","pevGARCH","all","PH",0.95,0.0410204850816688,0,1,2820,"2820.12",,568,2022-08-25,5,2023,109,217,558,559,570,10,,
"abundance","pevGARCH","all","PH",0.95,0.0566981541636606,0,1,2820,"2820.12",,569,2022-08-25,6,2023,109,217,558,559,570,11,,
"abundance","pevGARCH","all","PH",0.95,0.0571894312913055,0,1,2820,"2820.12",,570,2022-08-25,7,2023,109,217,558,559,570,12,,
