"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","psGARCH","controls","PB",1.473687000981712,0,4,217,567,568,580,0.95,126,,3566
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","psGARCH","controls","PB",1.8216180181519614,0,6,217,567,568,580,0.95,126,,3566
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","psGARCH","controls","PB",2.0791034024613437,0,7,217,567,568,580,0.95,126,,3566
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","psGARCH","controls","PB",2.2682672405445286,0,7,217,567,568,580,0.95,126,,3566
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","psGARCH","controls","PB",2.4088926861614905,0,8,217,567,568,580,0.95,126,,3566
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","psGARCH","controls","PB",2.5037804566579895,0,8,217,567,568,580,0.95,126,,3566
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","psGARCH","controls","PB",2.5776113624129313,0,8,217,567,568,580,0.95,126,,3566
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","psGARCH","controls","PB",2.6343645936572955,0,8,217,567,568,580,0.95,126,,3566
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","psGARCH","controls","PB",2.6760348576747393,0,9,217,567,568,580,0.95,126,,3566
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","psGARCH","controls","PB",2.7039813553184766,0,9,217,567,568,580,0.95,126,,3566
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","psGARCH","controls","PB",2.7244727037785963,0,9,217,567,568,580,0.95,126,,3566
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","psGARCH","controls","PB",2.7441094511057202,0,9,217,567,568,580,0.95,126,,3566
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","psGARCH","controls","PB",2.7539045808944094,0,9,217,567,568,580,0.95,126,,3566
