"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","psGARCH","exclosures","SH",0.4276334203417188,0,2,217,567,568,580,0.95,126,,3586
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","psGARCH","exclosures","SH",0.30647110636544134,0,2,217,567,568,580,0.95,126,,3586
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","psGARCH","exclosures","SH",0.2807553638832239,0,2,217,567,568,580,0.95,126,,3586
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","psGARCH","exclosures","SH",0.2752938567157287,0,2,217,567,568,580,0.95,126,,3586
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","psGARCH","exclosures","SH",0.27413377622813223,0,2,217,567,568,580,0.95,126,,3586
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","psGARCH","exclosures","SH",0.2738873556041321,0,2,217,567,568,580,0.95,126,,3586
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","psGARCH","exclosures","SH",0.2738350113739572,0,2,217,567,568,580,0.95,126,,3586
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","psGARCH","exclosures","SH",0.27382389249037137,0,2,217,567,568,580,0.95,126,,3586
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","psGARCH","exclosures","SH",0.27382153063294795,0,2,217,567,568,580,0.95,126,,3586
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","psGARCH","exclosures","SH",0.27382102893052485,0,2,217,567,568,580,0.95,126,,3586
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","psGARCH","exclosures","SH",0.2738209223596022,0,2,217,567,568,580,0.95,126,,3586
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","psGARCH","exclosures","SH",0.2738208997219567,0,2,217,567,568,580,0.95,126,,3586
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","psGARCH","exclosures","SH",0.2756622446629581,0,2,217,567,568,580,0.95,126,,3586
