"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
"2017-06-30",6,2017,495,"abundance","ESSS","All","total",203.498877959422,113.229424711043,293.768331207802,217,494,494
"2017-06-30",7,2017,496,"abundance","ESSS","All","total",211.898723481733,85.5079884131447,338.289458550321,217,494,494
"2017-06-30",8,2017,497,"abundance","ESSS","All","total",220.298569004043,62.6194515666918,377.977686441395,217,494,494
"2017-06-30",9,2017,498,"abundance","ESSS","All","total",228.698414526354,41.8834185642438,415.513410488463,217,494,494
"2017-06-30",10,2017,499,"abundance","ESSS","All","total",237.098260048664,22.2068532007508,451.989666896577,217,494,494
"2017-06-30",11,2017,500,"abundance","ESSS","All","total",245.498105570974,3.01923755074051,487.976973591208,217,494,494
"2017-06-30",12,2017,501,"abundance","ESSS","All","total",253.897951093285,-16.021858092242,523.817760278811,217,494,494
"2017-06-30",1,2018,502,"abundance","ESSS","All","total",262.297796615595,-35.1421466919738,559.737739923164,217,494,494
"2017-06-30",2,2018,503,"abundance","ESSS","All","total",270.697642137905,-54.5010971907599,595.896381466571,217,494,494
"2017-06-30",3,2018,504,"abundance","ESSS","All","total",279.097487660216,-74.2177388993164,632.412714219748,217,494,494
"2017-06-30",4,2018,505,"abundance","ESSS","All","total",287.497333182526,-94.3850544895953,669.379720854647,217,494,494
"2017-06-30",5,2018,506,"abundance","ESSS","All","total",295.897178704836,-115.078558160364,706.872915570037,217,494,494
"2017-06-30",6,2017,495,"abundance","AutoArima","All","total",189.708575047191,117.413917755057,306.516843441974,217,494,494
"2017-06-30",7,2017,496,"abundance","AutoArima","All","total",183.531687814863,96.9325844199602,347.498012497396,217,494,494
"2017-06-30",8,2017,497,"abundance","AutoArima","All","total",178.276247147434,85.2586744904607,372.776383012252,217,494,494
"2017-06-30",9,2017,498,"abundance","AutoArima","All","total",173.787755258939,77.6346037427625,389.029922507416,217,494,494
"2017-06-30",10,2017,499,"abundance","AutoArima","All","total",169.94147040971,72.2992445816614,399.452352955009,217,494,494
"2017-06-30",11,2017,500,"abundance","AutoArima","All","total",166.635836640549,68.4009402101541,405.952052231788,217,494,494
"2017-06-30",12,2017,501,"abundance","AutoArima","All","total",163.787543790301,65.4660607020044,409.775068381934,217,494,494
"2017-06-30",1,2018,502,"abundance","AutoArima","All","total",161.327773628242,63.2068938262032,411.769175296123,217,494,494
"2017-06-30",2,2018,503,"abundance","AutoArima","All","total",159.199318484366,61.4375904579607,412.523063111156,217,494,494
"2017-06-30",3,2018,504,"abundance","AutoArima","All","total",157.35434839064,60.0325319861208,412.449552572049,217,494,494
"2017-06-30",4,2018,505,"abundance","AutoArima","All","total",155.752665026608,58.9038039370722,411.839151997838,217,494,494
"2017-06-30",5,2018,506,"abundance","AutoArima","All","total",154.360324531635,57.9881650505239,410.896081446129,217,494,494
"2017-06-30",6,2017,495,"abundance","nbGARCH","All","BA",0.11258461541983,0,1,217,494,494
"2017-06-30",7,2017,496,"abundance","nbGARCH","All","BA",0.199505024933132,0,1,217,494,494
"2017-06-30",8,2017,497,"abundance","nbGARCH","All","BA",0.257502272101106,0,1,217,494,494
"2017-06-30",9,2017,498,"abundance","nbGARCH","All","BA",0.305512572687094,0,1,217,494,494
"2017-06-30",10,2017,499,"abundance","nbGARCH","All","BA",0.348955153867808,0,1,217,494,494
"2017-06-30",11,2017,500,"abundance","nbGARCH","All","BA",0.389293727520186,0,1,217,494,494
"2017-06-30",12,2017,501,"abundance","nbGARCH","All","BA",0.425930009232438,0,1,217,494,494
"2017-06-30",1,2018,502,"abundance","nbGARCH","All","BA",0.459438563196215,0,1,217,494,494
"2017-06-30",2,2018,503,"abundance","nbGARCH","All","BA",0.490109232597404,0,1,217,494,494
"2017-06-30",3,2018,504,"abundance","nbGARCH","All","BA",0.51837788340599,0,1,217,494,494
"2017-06-30",4,2018,505,"abundance","nbGARCH","All","BA",0.543997641486565,0,1,217,494,494
"2017-06-30",5,2018,506,"abundance","nbGARCH","All","BA",0.567457682810175,0,1,217,494,494
"2017-06-30",6,2017,495,"abundance","nbGARCH","All","DM",42.7666880648047,28,60,217,494,494
"2017-06-30",7,2017,496,"abundance","nbGARCH","All","DM",42.0860095389858,23,65,217,494,494
"2017-06-30",8,2017,497,"abundance","nbGARCH","All","DM",40.9397605649953,20,65,217,494,494
"2017-06-30",9,2017,498,"abundance","nbGARCH","All","DM",39.617934642918,18,65,217,494,494
"2017-06-30",10,2017,499,"abundance","nbGARCH","All","DM",38.360810566563,16,64,217,494,494
"2017-06-30",11,2017,500,"abundance","nbGARCH","All","DM",37.4561162263719,15,67,217,494,494
"2017-06-30",12,2017,501,"abundance","nbGARCH","All","DM",36.7039765128201,16,67,217,494,494
"2017-06-30",1,2018,502,"abundance","nbGARCH","All","DM",36.3688316992834,16,65,217,494,494
"2017-06-30",2,2018,503,"abundance","nbGARCH","All","DM",36.8072154675157,15,63,217,494,494
"2017-06-30",3,2018,504,"abundance","nbGARCH","All","DM",37.2210296173686,16,64,217,494,494
"2017-06-30",4,2018,505,"abundance","nbGARCH","All","DM",37.308342306626,17,66,217,494,494
"2017-06-30",5,2018,506,"abundance","nbGARCH","All","DM",37.6772203552617,16,68,217,494,494
"2017-06-30",6,2017,495,"abundance","nbGARCH","All","DO",22.3966171133816,9,38,217,494,494
"2017-06-30",7,2017,496,"abundance","nbGARCH","All","DO",21.0274135309011,6,41,217,494,494
"2017-06-30",8,2017,497,"abundance","nbGARCH","All","DO",19.8581865910557,4,45,217,494,494
"2017-06-30",9,2017,498,"abundance","nbGARCH","All","DO",18.8597290576396,4,47,217,494,494
"2017-06-30",10,2017,499,"abundance","nbGARCH","All","DO",18.0070995097013,3,45,217,494,494
"2017-06-30",11,2017,500,"abundance","nbGARCH","All","DO",17.2789992845392,3,42,217,494,494
"2017-06-30",12,2017,501,"abundance","nbGARCH","All","DO",16.6572404646658,3,42,217,494,494
"2017-06-30",1,2018,502,"abundance","nbGARCH","All","DO",16.1262915551589,2,42,217,494,494
"2017-06-30",2,2018,503,"abundance","nbGARCH","All","DO",15.6728894985382,2,40,217,494,494
"2017-06-30",3,2018,504,"abundance","nbGARCH","All","DO",15.2857083057524,2,39,217,494,494
"2017-06-30",4,2018,505,"abundance","nbGARCH","All","DO",14.9550761824979,2,37,217,494,494
"2017-06-30",5,2018,506,"abundance","nbGARCH","All","DO",14.6727339671997,2,37,217,494,494
"2017-06-30",6,2017,495,"abundance","nbGARCH","All","DS",0.0387033108813662,0,0,217,494,494
"2017-06-30",7,2017,496,"abundance","nbGARCH","All","DS",0.0962603306928916,0,1,217,494,494
"2017-06-30",8,2017,497,"abundance","nbGARCH","All","DS",0.144953420222923,0,1,217,494,494
"2017-06-30",9,2017,498,"abundance","nbGARCH","All","DS",0.186147647717161,0,1,217,494,494
"2017-06-30",10,2017,499,"abundance","nbGARCH","All","DS",0.220997857387534,0,1,217,494,494
"2017-06-30",11,2017,500,"abundance","nbGARCH","All","DS",0.22566692471783,0,1,217,494,494
"2017-06-30",12,2017,501,"abundance","nbGARCH","All","DS",0.254431063282137,0,2,217,494,494
"2017-06-30",1,2018,502,"abundance","nbGARCH","All","DS",0.27876544994488,0,2,217,494,494
"2017-06-30",2,2018,503,"abundance","nbGARCH","All","DS",0.299352277953894,0,2,217,494,494
"2017-06-30",3,2018,504,"abundance","nbGARCH","All","DS",0.316768681072716,0,2,217,494,494
"2017-06-30",4,2018,505,"abundance","nbGARCH","All","DS",0.306688793246906,0,2,217,494,494
"2017-06-30",5,2018,506,"abundance","nbGARCH","All","DS",0.298161234264558,0,2,217,494,494
"2017-06-30",6,2017,495,"abundance","nbGARCH","All","NA",4.04895441944226,0,10,217,494,494
"2017-06-30",7,2017,496,"abundance","nbGARCH","All","NA",3.47437897926252,0,10,217,494,494
"2017-06-30",8,2017,497,"abundance","nbGARCH","All","NA",3.06777017578549,0,10,217,494,494
"2017-06-30",9,2017,498,"abundance","nbGARCH","All","NA",2.74518719932628,0,9,217,494,494
"2017-06-30",10,2017,499,"abundance","nbGARCH","All","NA",2.53101021441398,0,9,217,494,494
"2017-06-30",11,2017,500,"abundance","nbGARCH","All","NA",2.4443779291419,0,9,217,494,494
"2017-06-30",12,2017,501,"abundance","nbGARCH","All","NA",2.38708532290203,0,9,217,494,494
"2017-06-30",1,2018,502,"abundance","nbGARCH","All","NA",2.37948332153553,0,9,217,494,494
"2017-06-30",2,2018,503,"abundance","nbGARCH","All","NA",2.39914218661214,0,8,217,494,494
"2017-06-30",3,2018,504,"abundance","nbGARCH","All","NA",2.46602283028579,0,8,217,494,494
"2017-06-30",4,2018,505,"abundance","nbGARCH","All","NA",2.32395442630896,0,7,217,494,494
"2017-06-30",5,2018,506,"abundance","nbGARCH","All","NA",2.38941683390033,0,7,217,494,494
"2017-06-30",6,2017,495,"abundance","nbGARCH","All","OL",1.2861627721917,0,4,217,494,494
