"currency","model","confidence_level","dataset","species","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-1.19197574263228,1.19213653612321,3166,"3166.03",,566,2023-04-13,3,2023,125,217,566,566,578,0,,
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-1.42311811955412,1.42327891304505,3166,"3166.03",,567,2023-04-13,4,2023,125,217,566,566,578,1,,
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-1.62164405400642,1.62180484749735,3166,"3166.03",,568,2023-04-13,5,2023,125,217,566,566,578,2,,
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-1.7983873876576,1.79854818114853,3166,"3166.03",,569,2023-04-13,6,2023,125,217,566,566,578,3,,
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-1.95925177236339,1.95941256585432,3166,"3166.03",,570,2023-04-13,7,2023,125,217,566,566,578,4,,
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-2.10787565741553,2.10803645090646,3166,"3166.03",,571,2023-04-13,8,2023,125,217,566,566,578,5,,
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-2.24668948547281,2.24685027896375,3166,"3166.03",,572,2023-04-13,9,2023,125,217,566,566,578,6,,
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-2.37741220703111,2.37757300052204,3166,"3166.03",,573,2023-04-13,10,2023,125,217,566,566,578,7,,
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-2.50131266680561,2.50147346029655,3166,"3166.03",,574,2023-04-13,11,2023,125,217,566,566,578,8,,
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-2.61935913028138,2.61951992377231,3166,"3166.03",,575,2023-04-13,12,2023,125,217,566,566,578,9,,
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-2.73231042689594,2.73247122038687,3166,"3166.03",,576,2023-04-13,1,2024,125,217,566,566,578,10,,
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-2.84077436731569,2.84093516080662,3166,"3166.03",,577,2023-04-13,2,2024,125,217,566,566,578,11,,
"abundance","ESSS",0.95,"exclosures","DO",0.0000803967454658183,-2.94524674431342,2.94540753780435,3166,"3166.03",,578,2023-04-13,3,2024,125,217,566,566,578,12,,
