"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","AutoArima","exclosures","DM",0.95,0.488383618565708,-1.57298391113522,2.54975114826664,3071,"3071.02",,565,2023-03-02,2,2023,121,217,565,565,577,0,,
"abundance","AutoArima","exclosures","DM",0.95,0.797145383920498,-1.48344767155685,3.07773843939785,3071,"3071.02",,566,2023-03-02,3,2023,121,217,565,565,577,1,,
"abundance","AutoArima","exclosures","DM",0.95,0.797145383920498,-1.48344767155685,3.07773843939785,3071,"3071.02",,567,2023-03-02,4,2023,121,217,565,565,577,2,,
"abundance","AutoArima","exclosures","DM",0.95,0.797145383920498,-1.48344767155685,3.07773843939785,3071,"3071.02",,568,2023-03-02,5,2023,121,217,565,565,577,3,,
"abundance","AutoArima","exclosures","DM",0.95,0.797145383920498,-1.48344767155685,3.07773843939785,3071,"3071.02",,569,2023-03-02,6,2023,121,217,565,565,577,4,,
"abundance","AutoArima","exclosures","DM",0.95,0.797145383920498,-1.48344767155685,3.07773843939785,3071,"3071.02",,570,2023-03-02,7,2023,121,217,565,565,577,5,,
"abundance","AutoArima","exclosures","DM",0.95,0.797145383920498,-1.48344767155685,3.07773843939785,3071,"3071.02",,571,2023-03-02,8,2023,121,217,565,565,577,6,,
"abundance","AutoArima","exclosures","DM",0.95,0.797145383920498,-1.48344767155685,3.07773843939785,3071,"3071.02",,572,2023-03-02,9,2023,121,217,565,565,577,7,,
"abundance","AutoArima","exclosures","DM",0.95,0.797145383920498,-1.48344767155685,3.07773843939785,3071,"3071.02",,573,2023-03-02,10,2023,121,217,565,565,577,8,,
"abundance","AutoArima","exclosures","DM",0.95,0.797145383920498,-1.48344767155685,3.07773843939785,3071,"3071.02",,574,2023-03-02,11,2023,121,217,565,565,577,9,,
"abundance","AutoArima","exclosures","DM",0.95,0.797145383920498,-1.48344767155685,3.07773843939785,3071,"3071.02",,575,2023-03-02,12,2023,121,217,565,565,577,10,,
"abundance","AutoArima","exclosures","DM",0.95,0.797145383920498,-1.48344767155685,3.07773843939785,3071,"3071.02",,576,2023-03-02,1,2024,121,217,565,565,577,11,,
"abundance","AutoArima","exclosures","DM",0.95,0.797145383920498,-1.48344767155685,3.07773843939785,3071,"3071.02",,577,2023-03-02,2,2024,121,217,565,565,577,12,,
