"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","controls","DM",22,10.252740683910764,33.747259316089234,217,567,568,580,0.95,126,,3345
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","controls","DM",22,7.612604399712643,36.387395600287356,217,567,568,580,0.95,126,,3345
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","controls","DM",22,5.386866554472913,38.61313344552708,217,567,568,580,0.95,126,,3345
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","controls","DM",22,3.425952148263068,40.574047851736935,217,567,568,580,0.95,126,,3345
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","controls","DM",22,1.65315001484662,42.34684998515338,217,567,568,580,0.95,126,,3345
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","controls","DM",22,0.022890202802852144,43.977109797197144,217,567,568,580,0.95,126,,3345
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","controls","DM",22,-1.4945186321784725,45.49451863217847,217,567,568,580,0.95,126,,3345
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","controls","DM",22,-2.919700168290632,46.91970016829063,217,567,568,580,0.95,126,,3345
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","controls","DM",22,-4.267670380093222,48.26767038009322,217,567,568,580,0.95,126,,3345
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","controls","DM",22,-5.549765115458779,49.54976511545878,217,567,568,580,0.95,126,,3345
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","controls","DM",22,-6.774791200574715,50.77479120057471,217,567,568,580,0.95,126,,3345
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","controls","DM",22,-7.949752241986822,51.94975224198682,217,567,568,580,0.95,126,,3345
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","controls","DM",22,-9.08032673695882,53.080326736958824,217,567,568,580,0.95,126,,3345
