"currency","model","dataset","species","confidence_level","estimate","lower_pi","upper_pi","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","pevGARCH","exclosures","PM",0.95,0.291153259684136,0,2,3183,"3183.12",,566,2023-04-13,3,2023,125,217,566,566,578,0,,
"abundance","pevGARCH","exclosures","PM",0.95,0.38623194111317,0,2,3183,"3183.12",,567,2023-04-13,4,2023,125,217,566,566,578,1,,
"abundance","pevGARCH","exclosures","PM",0.95,0.306065516248437,0,1,3183,"3183.12",,568,2023-04-13,5,2023,125,217,566,566,578,2,,
"abundance","pevGARCH","exclosures","PM",0.95,0.301196227087035,0,2,3183,"3183.12",,569,2023-04-13,6,2023,125,217,566,566,578,3,,
"abundance","pevGARCH","exclosures","PM",0.95,0.279623894685561,0,2,3183,"3183.12",,570,2023-04-13,7,2023,125,217,566,566,578,4,,
"abundance","pevGARCH","exclosures","PM",0.95,0.256741083518693,0,2,3183,"3183.12",,571,2023-04-13,8,2023,125,217,566,566,578,5,,
"abundance","pevGARCH","exclosures","PM",0.95,0.298004751776737,0,2,3183,"3183.12",,572,2023-04-13,9,2023,125,217,566,566,578,6,,
"abundance","pevGARCH","exclosures","PM",0.95,0.144113834321634,0,1,3183,"3183.12",,573,2023-04-13,10,2023,125,217,566,566,578,7,,
"abundance","pevGARCH","exclosures","PM",0.95,0.0888003572981291,0,1,3183,"3183.12",,574,2023-04-13,11,2023,125,217,566,566,578,8,,
"abundance","pevGARCH","exclosures","PM",0.95,0.153121703800701,0,1,3183,"3183.12",,575,2023-04-13,12,2023,125,217,566,566,578,9,,
"abundance","pevGARCH","exclosures","PM",0.95,0.180330206808396,0,1,3183,"3183.12",,576,2023-04-13,1,2024,125,217,566,566,578,10,,
"abundance","pevGARCH","exclosures","PM",0.95,0.211209712936724,0,1,3183,"3183.12",,577,2023-04-13,2,2024,125,217,566,566,578,11,,
"abundance","pevGARCH","exclosures","PM",0.95,0.166311331442552,0,1,3183,"3183.12",,578,2023-04-13,3,2024,125,217,566,566,578,12,,
