"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","ESSS","all","DO",10.999642495325608,2.191019888721499,19.808265101929717,217,567,568,580,0.95,126,,3281
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","ESSS","all","DO",10.999642495325608,-1.0349893968681396,23.034274387519353,217,567,568,580,0.95,126,,3281
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","ESSS","all","DO",10.999642495325608,-3.563080372862082,25.562365363513297,217,567,568,580,0.95,126,,3281
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","ESSS","all","DO",10.999642495325608,-5.713030237982688,27.712315228633905,217,567,568,580,0.95,126,,3281
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","ESSS","all","DO",10.999642495325608,-7.616317389829293,29.61560238048051,217,567,568,580,0.95,126,,3281
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","ESSS","all","DO",10.999642495325608,-9.342296817353658,31.341581808004875,217,567,568,580,0.95,126,,3281
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","ESSS","all","DO",10.999642495325608,-10.932868249132175,32.93215323978339,217,567,568,580,0.95,126,,3281
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","ESSS","all","DO",10.999642495325608,-12.415642258671854,34.41492724932307,217,567,568,580,0.95,126,,3281
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","ESSS","all","DO",10.999642495325608,-13.809954290309902,35.809239280961116,217,567,568,580,0.95,126,,3281
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","ESSS","all","DO",10.999642495325608,-15.129969541994152,37.12925453264537,217,567,568,580,0.95,126,,3281
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","ESSS","all","DO",10.999642495325608,-16.386433488207985,38.385718478859204,217,567,568,580,0.95,126,,3281
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","ESSS","all","DO",10.999642495325608,-17.587726924243334,39.587011914894546,217,567,568,580,0.95,126,,3281
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","ESSS","all","DO",10.999642495325608,-18.740536100068454,40.739821090719666,217,567,568,580,0.95,126,,3281
