"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-09-08",8,2022,"abundance","jags_logistic","dm_controls","DM",12.999,6.403,20.01,111,0.95,"2854.1",2854,NA,559,217,559,559,571,0,NA,NA
"2022-09-08",9,2022,"abundance","jags_logistic","dm_controls","DM",21.803,0.055,76.495,111,0.95,"2854.1",2854,NA,560,217,559,559,571,1,NA,NA
"2022-09-08",10,2022,"abundance","jags_logistic","dm_controls","DM",29.668,0,144.265,111,0.95,"2854.1",2854,NA,561,217,559,559,571,2,NA,NA
"2022-09-08",11,2022,"abundance","jags_logistic","dm_controls","DM",34.977,0.449,196.9,111,0.95,"2854.1",2854,NA,562,217,559,559,571,3,NA,NA
"2022-09-08",12,2022,"abundance","jags_logistic","dm_controls","DM",38.327,0.229,196.9,111,0.95,"2854.1",2854,NA,563,217,559,559,571,4,NA,NA
"2022-09-08",1,2023,"abundance","jags_logistic","dm_controls","DM",39.827,0.129,196.9,111,0.95,"2854.1",2854,NA,564,217,559,559,571,5,NA,NA
"2022-09-08",2,2023,"abundance","jags_logistic","dm_controls","DM",41.141,0.067,196.9,111,0.95,"2854.1",2854,NA,565,217,559,559,571,6,NA,NA
"2022-09-08",3,2023,"abundance","jags_logistic","dm_controls","DM",41.795,0.019,196.9,111,0.95,"2854.1",2854,NA,566,217,559,559,571,7,NA,NA
"2022-09-08",4,2023,"abundance","jags_logistic","dm_controls","DM",41.968,0,196.9,111,0.95,"2854.1",2854,NA,567,217,559,559,571,8,NA,NA
"2022-09-08",5,2023,"abundance","jags_logistic","dm_controls","DM",42.197,0,196.9,111,0.95,"2854.1",2854,NA,568,217,559,559,571,9,NA,NA
"2022-09-08",6,2023,"abundance","jags_logistic","dm_controls","DM",41.63,0,196.9,111,0.95,"2854.1",2854,NA,569,217,559,559,571,10,NA,NA
"2022-09-08",7,2023,"abundance","jags_logistic","dm_controls","DM",40.857,0,196.9,111,0.95,"2854.1",2854,NA,570,217,559,559,571,11,NA,NA
"2022-09-08",8,2023,"abundance","jags_logistic","dm_controls","DM",40.647,0,196.9,111,0.95,"2854.1",2854,NA,571,217,559,559,571,12,NA,NA
