"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","nbGARCH","controls","total",49.938032053015704,29,75,217,567,568,580,0.95,126,,3447
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","nbGARCH","controls","total",48.16092420044445,21,80,217,567,568,580,0.95,126,,3447
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","nbGARCH","controls","total",46.62630492116525,19,81,217,567,568,580,0.95,126,,3447
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","nbGARCH","controls","total",45.29776246726174,17,85,217,567,568,580,0.95,126,,3447
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","nbGARCH","controls","total",44.25670944254382,14,88,217,567,568,580,0.95,126,,3447
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","nbGARCH","controls","total",43.465820436533285,13,87,217,567,568,580,0.95,126,,3447
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","nbGARCH","controls","total",42.85372115390091,12,87,217,567,568,580,0.95,126,,3447
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","nbGARCH","controls","total",42.404072726051815,12,83,217,567,568,580,0.95,126,,3447
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","nbGARCH","controls","total",42.10199817825574,11,86,217,567,568,580,0.95,126,,3447
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","nbGARCH","controls","total",41.92777463391382,12,82,217,567,568,580,0.95,126,,3447
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","nbGARCH","controls","total",41.865194756117006,11,85,217,567,568,580,0.95,126,,3447
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","nbGARCH","controls","total",41.592043378794045,10,80,217,567,568,580,0.95,126,,3447
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","nbGARCH","controls","total",41.36144814779171,10,82,217,567,568,580,0.95,126,,3447
