"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sAutoArima","all","PE",23.528500909486006,14.742816044634056,32.31418577433796,217,567,568,580,0.95,126,,3240
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sAutoArima","all","PE",22.087267575431643,12.287217565604688,31.887317585258597,217,567,568,580,0.95,126,,3240
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sAutoArima","all","PE",21.563082528719313,11.077564596359284,32.048600461079346,217,567,568,580,0.95,126,,3240
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sAutoArima","all","PE",21.366321674203824,10.237476611728647,32.495166736679,217,567,568,580,0.95,126,,3240
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sAutoArima","all","PE",21.56293387727553,9.825970959241214,33.29989679530985,217,567,568,580,0.95,126,,3240
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sAutoArima","all","PE",22.112722015617223,9.797633520033967,34.42781051120048,217,567,568,580,0.95,126,,3240
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sAutoArima","all","PE",22.85386122042772,9.986596135384143,35.7211263054713,217,567,568,580,0.95,126,,3240
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sAutoArima","all","PE",23.62840940313073,10.231707686532125,37.02511111972933,217,567,568,580,0.95,126,,3240
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sAutoArima","all","PE",24.20387908191449,10.297883144972383,38.1098750188566,217,567,568,580,0.95,126,,3240
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sAutoArima","all","PE",24.472553659957,10.07526818272259,38.86983913719141,217,567,568,580,0.95,126,,3240
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sAutoArima","all","PE",24.344942135105235,9.472587404676053,39.217296865534415,217,567,568,580,0.95,126,,3240
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sAutoArima","all","PE",23.859497970593715,8.526786490152503,39.19220945103493,217,567,568,580,0.95,126,,3240
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sAutoArima","all","PE",23.144903353252328,7.365259901729473,38.92454680477518,217,567,568,580,0.95,126,,3240
