"","currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"1","abundance","ESSS","controls","total",7.33811929062401,0.177612411257816,14.4986261699902,0.95,1784,1784.02,NA,545,2021-09-30,7,2021,70,217,547,545,559,-2,NA,NA
"2","abundance","ESSS","controls","total",7.33811929062401,-1.60100279837578,16.2772413796238,0.95,1784,1784.02,NA,546,2021-09-30,8,2021,70,217,547,545,559,-1,NA,NA
"3","abundance","ESSS","controls","total",7.33811929062401,-3.08027543575477,17.7565140170028,0.95,1784,1784.02,NA,547,2021-09-30,9,2021,70,217,547,545,559,0,NA,NA
"4","abundance","ESSS","controls","total",7.33811929062401,-4.37418166295597,19.050420244204,0.95,1784,1784.02,NA,548,2021-09-30,10,2021,70,217,547,545,559,1,NA,NA
"5","abundance","ESSS","controls","total",7.33811929062401,-5.5387218817996,20.2149604630476,0.95,1784,1784.02,NA,549,2021-09-30,11,2021,70,217,547,545,559,2,NA,NA
"6","abundance","ESSS","controls","total",7.33811929062401,-6.6063449705951,21.2825835518431,0.95,1784,1784.02,NA,550,2021-09-30,12,2021,70,217,547,545,559,3,NA,NA
"7","abundance","ESSS","controls","total",7.33811929062401,-7.59784832064947,22.2740869018975,0.95,1784,1784.02,NA,551,2021-09-30,1,2022,70,217,547,545,559,4,NA,NA
"8","abundance","ESSS","controls","total",7.33811929062401,-8.52750939019428,23.2037479714423,0.95,1784,1784.02,NA,552,2021-09-30,2,2022,70,217,547,545,559,5,NA,NA
"9","abundance","ESSS","controls","total",7.33811929062401,-9.40563233170356,24.0818709129516,0.95,1784,1784.02,NA,553,2021-09-30,3,2022,70,217,547,545,559,6,NA,NA
"10","abundance","ESSS","controls","total",7.33811929062401,-10.2399426999024,24.9161812811505,0.95,1784,1784.02,NA,554,2021-09-30,4,2022,70,217,547,545,559,7,NA,NA
"11","abundance","ESSS","controls","total",7.33811929062401,-11.0364095004874,25.7126480817355,0.95,1784,1784.02,NA,555,2021-09-30,4,2022,70,217,547,545,559,8,NA,NA
"12","abundance","ESSS","controls","total",7.33811929062401,-11.7997581582462,26.4759967394943,0.95,1784,1784.02,NA,556,2021-09-30,5,2022,70,217,547,545,559,9,NA,NA
"13","abundance","ESSS","controls","total",7.33811929062401,-12.5338055834432,27.2100441646912,0.95,1784,1784.02,NA,557,2021-09-30,6,2022,70,217,547,545,559,10,NA,NA
"14","abundance","ESSS","controls","total",7.33811929062401,-13.2416873934331,27.9179259746812,0.95,1784,1784.02,NA,558,2021-09-30,7,2022,70,217,547,545,559,11,NA,NA
"15","abundance","ESSS","controls","total",7.33811929062401,-13.9260169040526,28.6022554853006,0.95,1784,1784.02,NA,559,2021-09-30,8,2022,70,217,547,545,559,12,NA,NA
