"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-05-12",4,2022,"abundance","jags_logistic","dm_controls","DM",26.878,17.078,36.794,94,0.95,"2468.1",2468,NA,554,217,555,554,567,-1,NA,NA
"2022-05-12",4,2022,"abundance","jags_logistic","dm_controls","DM",41.902,0.433,150.787,94,0.95,"2468.1",2468,NA,555,217,555,554,567,0,NA,NA
"2022-05-12",5,2022,"abundance","jags_logistic","dm_controls","DM",50.03,1.974,196.9,94,0.95,"2468.1",2468,NA,556,217,555,554,567,1,NA,NA
"2022-05-12",6,2022,"abundance","jags_logistic","dm_controls","DM",53.533,1.095,196.9,94,0.95,"2468.1",2468,NA,557,217,555,554,567,2,NA,NA
"2022-05-12",7,2022,"abundance","jags_logistic","dm_controls","DM",54.556,0.654,196.9,94,0.95,"2468.1",2468,NA,558,217,555,554,567,3,NA,NA
"2022-05-12",8,2022,"abundance","jags_logistic","dm_controls","DM",54.421,0.384,196.9,94,0.95,"2468.1",2468,NA,559,217,555,554,567,4,NA,NA
"2022-05-12",9,2022,"abundance","jags_logistic","dm_controls","DM",53.554,0.228,196.9,94,0.95,"2468.1",2468,NA,560,217,555,554,567,5,NA,NA
"2022-05-12",10,2022,"abundance","jags_logistic","dm_controls","DM",53.092,0.125,196.9,94,0.95,"2468.1",2468,NA,561,217,555,554,567,6,NA,NA
"2022-05-12",11,2022,"abundance","jags_logistic","dm_controls","DM",51.553,0.065,196.9,94,0.95,"2468.1",2468,NA,562,217,555,554,567,7,NA,NA
"2022-05-12",12,2022,"abundance","jags_logistic","dm_controls","DM",50.159,0.022,196.9,94,0.95,"2468.1",2468,NA,563,217,555,554,567,8,NA,NA
"2022-05-12",1,2023,"abundance","jags_logistic","dm_controls","DM",49.75,0,196.9,94,0.95,"2468.1",2468,NA,564,217,555,554,567,9,NA,NA
"2022-05-12",2,2023,"abundance","jags_logistic","dm_controls","DM",48.087,0,196.9,94,0.95,"2468.1",2468,NA,565,217,555,554,567,10,NA,NA
"2022-05-12",3,2023,"abundance","jags_logistic","dm_controls","DM",47.257,0,196.9,94,0.95,"2468.1",2468,NA,566,217,555,554,567,11,NA,NA
"2022-05-12",4,2023,"abundance","jags_logistic","dm_controls","DM",46.544,0,196.9,94,0.95,"2468.1",2468,NA,567,217,555,554,567,12,NA,NA
