"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","sNaiveArima","exclosures","PF",5.233513926389906,0.1899236759370444,10.27710417684277,217,567,568,580,0.95,126,,3413
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","sNaiveArima","exclosures","PF",5.154996929026921,-1.0221143636158434,11.332108221669685,217,567,568,580,0.95,126,,3413
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","sNaiveArima","exclosures","PF",4.968616246764347,-2.1640974884788067,12.101329982007499,217,567,568,580,0.95,126,,3413
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","sNaiveArima","exclosures","PF",4.7057476870252675,-3.268868700999797,12.680364075050331,217,567,568,580,0.95,126,,3413
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","sNaiveArima","exclosures","PF",4.454138607611714,-4.281615958731681,13.18989317395511,217,567,568,580,0.95,126,,3413
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","sNaiveArima","exclosures","PF",4.258211748225733,-5.177481610008259,13.693905106459725,217,567,568,580,0.95,126,,3413
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","sNaiveArima","exclosures","PF",4.178799063245528,-5.908381437660196,14.265979564151252,217,567,568,580,0.95,126,,3413
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","sNaiveArima","exclosures","PF",4.232677676164522,-6.466392926700207,14.931748279029252,217,567,568,580,0.95,126,,3413
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","sNaiveArima","exclosures","PF",4.401145198171582,-6.8766654524962085,15.678955848839372,217,567,568,580,0.95,126,,3413
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","sNaiveArima","exclosures","PF",4.653197357328371,-7.17507024107958,16.48146495573632,217,567,568,580,0.95,126,,3413
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","sNaiveArima","exclosures","PF",4.912657147387091,-7.441565437898437,17.26687973267262,217,567,568,580,0.95,126,,3413
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","sNaiveArima","exclosures","PF",5.123154336756972,-7.73552821605576,17.981836889569706,217,567,568,580,0.95,126,,3413
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","sNaiveArima","exclosures","PF",5.227585513789055,-8.11650000381919,18.5716710313973,217,567,568,580,0.95,126,,3413
