"cast_date","cast_month","cast_year","currency","model","dataset","species","estimate","lower_pi","upper_pi","cast_group","confidence_level","cast_id","old_cast_id","origin","newmoonnumber","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"2022-07-28",4,2022,"abundance","jags_RW","dm_controls","DM",21.182,13.109,30.434,105,0.95,"2723.1",2723,NA,555,217,557,555,569,-2,NA,NA
"2022-07-28",5,2022,"abundance","jags_RW","dm_controls","DM",34.851,0.183,121.015,105,0.95,"2723.1",2723,NA,556,217,557,555,569,-1,NA,NA
"2022-07-28",6,2022,"abundance","jags_RW","dm_controls","DM",45.365,1.64,196.9,105,0.95,"2723.1",2723,NA,557,217,557,555,569,0,NA,NA
"2022-07-28",7,2022,"abundance","jags_RW","dm_controls","DM",50.904,0.914,196.9,105,0.95,"2723.1",2723,NA,558,217,557,555,569,1,NA,NA
"2022-07-28",8,2022,"abundance","jags_RW","dm_controls","DM",53.695,0.515,196.9,105,0.95,"2723.1",2723,NA,559,217,557,555,569,2,NA,NA
"2022-07-28",9,2022,"abundance","jags_RW","dm_controls","DM",55.012,0.311,196.9,105,0.95,"2723.1",2723,NA,560,217,557,555,569,3,NA,NA
"2022-07-28",10,2022,"abundance","jags_RW","dm_controls","DM",54.269,0.191,196.9,105,0.95,"2723.1",2723,NA,561,217,557,555,569,4,NA,NA
"2022-07-28",11,2022,"abundance","jags_RW","dm_controls","DM",53.594,0.109,196.9,105,0.95,"2723.1",2723,NA,562,217,557,555,569,5,NA,NA
"2022-07-28",12,2022,"abundance","jags_RW","dm_controls","DM",53.821,0.056,196.9,105,0.95,"2723.1",2723,NA,563,217,557,555,569,6,NA,NA
"2022-07-28",1,2023,"abundance","jags_RW","dm_controls","DM",52.851,0.013,196.9,105,0.95,"2723.1",2723,NA,564,217,557,555,569,7,NA,NA
"2022-07-28",2,2023,"abundance","jags_RW","dm_controls","DM",52.551,0,196.9,105,0.95,"2723.1",2723,NA,565,217,557,555,569,8,NA,NA
"2022-07-28",3,2023,"abundance","jags_RW","dm_controls","DM",51.337,0,196.9,105,0.95,"2723.1",2723,NA,566,217,557,555,569,9,NA,NA
"2022-07-28",4,2023,"abundance","jags_RW","dm_controls","DM",50.673,0,196.9,105,0.95,"2723.1",2723,NA,567,217,557,555,569,10,NA,NA
"2022-07-28",5,2023,"abundance","jags_RW","dm_controls","DM",49.626,0,196.9,105,0.95,"2723.1",2723,NA,568,217,557,555,569,11,NA,NA
"2022-07-28",6,2023,"abundance","jags_RW","dm_controls","DM",48.778,0,196.9,105,0.95,"2723.1",2723,NA,569,217,557,555,569,12,NA,NA
