"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","AutoArima","controls","RM",0.6076654171205083,-1.5682764447958224,2.783607279036839,217,567,568,580,0.95,126,,3215
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","AutoArima","controls","RM",0.3897308109866437,-1.8914840323960913,2.670945654369379,217,567,568,580,0.95,126,,3215
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","AutoArima","controls","RM",0.3897308109866437,-1.8914840323960913,2.670945654369379,217,567,568,580,0.95,126,,3215
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","AutoArima","controls","RM",0.3897308109866437,-1.8914840323960913,2.670945654369379,217,567,568,580,0.95,126,,3215
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","AutoArima","controls","RM",0.3897308109866437,-1.8914840323960913,2.670945654369379,217,567,568,580,0.95,126,,3215
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","AutoArima","controls","RM",0.3897308109866437,-1.8914840323960913,2.670945654369379,217,567,568,580,0.95,126,,3215
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","AutoArima","controls","RM",0.3897308109866437,-1.8914840323960913,2.670945654369379,217,567,568,580,0.95,126,,3215
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","AutoArima","controls","RM",0.3897308109866437,-1.8914840323960913,2.670945654369379,217,567,568,580,0.95,126,,3215
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","AutoArima","controls","RM",0.3897308109866437,-1.8914840323960913,2.670945654369379,217,567,568,580,0.95,126,,3215
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","AutoArima","controls","RM",0.3897308109866437,-1.8914840323960913,2.670945654369379,217,567,568,580,0.95,126,,3215
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","AutoArima","controls","RM",0.3897308109866437,-1.8914840323960913,2.670945654369379,217,567,568,580,0.95,126,,3215
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","AutoArima","controls","RM",0.3897308109866437,-1.8914840323960913,2.670945654369379,217,567,568,580,0.95,126,,3215
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","AutoArima","controls","RM",0.3897308109866437,-1.8914840323960913,2.670945654369379,217,567,568,580,0.95,126,,3215
