"lead_time_newmoons","max_lag","lag_buffer","origin","forecast_date","forecast_month","forecast_year","newmoonnumber","currency","model","dataset","species","estimate","lower_pi","upper_pi","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","confidence_level","forecast_group","old_cast_id","forecast_id"
1,365,60,"2023-04-25","2023-04-25","05","2023",568,"abundance","NaiveArima","controls","total",52,21.483928483235882,82.51607151676411,217,567,568,580,0.95,126,,3359
2,365,60,"2023-04-25","2023-04-25","06","2023",569,"abundance","NaiveArima","controls","total",52,14.625597914824198,89.3744020851758,217,567,568,580,0.95,126,,3359
3,365,60,"2023-04-25","2023-04-25","07","2023",570,"abundance","NaiveArima","controls","total",52,8.84375779064488,95.15624220935513,217,567,568,580,0.95,126,,3359
4,365,60,"2023-04-25","2023-04-25","08","2023",571,"abundance","NaiveArima","controls","total",52,3.7498543832181213,100.25014561678188,217,567,568,580,0.95,126,,3359
5,365,60,"2023-04-25","2023-04-25","09","2023",572,"abundance","NaiveArima","controls","total",52,-0.8553863144409064,104.8553863144409,217,567,568,580,0.95,126,,3359
6,365,60,"2023-04-25","2023-04-25","10","2023",573,"abundance","NaiveArima","controls","total",52,-5.0903422030111685,109.09034220301118,217,567,568,580,0.95,126,,3359
7,365,60,"2023-04-25","2023-04-25","11","2023",574,"abundance","NaiveArima","controls","total",52,-9.032143033528236,113.03214303352823,217,567,568,580,0.95,126,,3359
8,365,60,"2023-04-25","2023-04-25","12","2023",575,"abundance","NaiveArima","controls","total",52,-12.734363314032677,116.73436331403268,217,567,568,580,0.95,126,,3359
9,365,60,"2023-04-25","2023-04-25","01","2024",576,"abundance","NaiveArima","controls","total",52,-16.23601031772968,120.23601031772968,217,567,568,580,0.95,126,,3359
10,365,60,"2023-04-25","2023-04-25","02","2024",577,"abundance","NaiveArima","controls","total",52,-19.56653138506465,123.56653138506465,217,567,568,580,0.95,126,,3359
11,365,60,"2023-04-25","2023-04-25","03","2024",578,"abundance","NaiveArima","controls","total",52,-22.748804170351605,126.7488041703516,217,567,568,580,0.95,126,,3359
12,365,60,"2023-04-25","2023-04-25","04","2024",579,"abundance","NaiveArima","controls","total",52,-25.801022071086607,129.8010220710866,217,567,568,580,0.95,126,,3359
13,365,60,"2023-04-25","2023-04-25","05","2024",580,"abundance","NaiveArima","controls","total",52,-28.737936224019478,132.73793622401948,217,567,568,580,0.95,126,,3359
