"currency","model","dataset","species","estimate","lower_pi","upper_pi","confidence_level","old_cast_id","forecast_id","origin","newmoonnumber","forecast_date","forecast_month","forecast_year","forecast_group","historic_start_newmoonnumber","historic_end_newmoonnumber","forecast_start_newmoonnumber","forecast_end_newmoonnumber","lead_time_newmoons","max_lag","lag_buffer"
"abundance","nbsGARCH","all","PP",2.42339019557703,0,9,0.95,1531,"1531.15",,528,2021-02-05,2,2020,61,217,539,528,551,-11,,
"abundance","nbsGARCH","all","PP",7.47435474461431,0,28,0.95,1531,"1531.15",,529,2021-02-05,3,2020,61,217,539,528,551,-10,,
"abundance","nbsGARCH","all","PP",17.824102111163,0,77,0.95,1531,"1531.15",,530,2021-02-05,4,2020,61,217,539,528,551,-9,,
"abundance","nbsGARCH","all","PP",36.6483954462085,0,132,0.95,1531,"1531.15",,531,2021-02-05,5,2020,61,217,539,528,551,-8,,
"abundance","nbsGARCH","all","PP",62.3034930474865,1,231,0.95,1531,"1531.15",,532,2021-02-05,6,2020,61,217,539,528,551,-7,,
"abundance","nbsGARCH","all","PP",83.0167778313817,1,296,0.95,1531,"1531.15",,533,2021-02-05,7,2020,61,217,539,528,551,-6,,
"abundance","nbsGARCH","all","PP",85.0761685539571,1,324,0.95,1531,"1531.15",,534,2021-02-05,8,2020,61,217,539,528,551,-5,,
"abundance","nbsGARCH","all","PP",68.696398673744,0,257,0.95,1531,"1531.15",,535,2021-02-05,9,2020,61,217,539,528,551,-4,,
"abundance","nbsGARCH","all","PP",47.5274821343274,0,172,0.95,1531,"1531.15",,536,2021-02-05,10,2020,61,217,539,528,551,-3,,
"abundance","nbsGARCH","all","PP",31.7192506314772,0,88,0.95,1531,"1531.15",,537,2021-02-05,11,2020,61,217,539,528,551,-2,,
"abundance","nbsGARCH","all","PP",23.1964401466123,0,79,0.95,1531,"1531.15",,538,2021-02-05,12,2020,61,217,539,528,551,-1,,
"abundance","nbsGARCH","all","PP",20.4159936605861,0,71,0.95,1531,"1531.15",,539,2021-02-05,1,2021,61,217,539,528,551,0,,
"abundance","nbsGARCH","all","PP",22.2585806259528,0,77,0.95,1531,"1531.15",,540,2021-02-05,2,2021,61,217,539,528,551,1,,
"abundance","nbsGARCH","all","PP",29.1893485116616,0,91,0.95,1531,"1531.15",,541,2021-02-05,3,2021,61,217,539,528,551,2,,
"abundance","nbsGARCH","all","PP",43.5477377528738,0,144,0.95,1531,"1531.15",,542,2021-02-05,4,2021,61,217,539,528,551,3,,
"abundance","nbsGARCH","all","PP",67.7800660265329,1,210,0.95,1531,"1531.15",,543,2021-02-05,5,2021,61,217,539,528,551,4,,
"abundance","nbsGARCH","all","PP",98.5644689980393,1,339,0.95,1531,"1531.15",,544,2021-02-05,6,2021,61,217,539,528,551,5,,
"abundance","nbsGARCH","all","PP",121.948434357761,1,405,0.95,1531,"1531.15",,545,2021-02-05,7,2021,61,217,539,528,551,6,,
"abundance","nbsGARCH","all","PP",122.0075238516,1,421,0.95,1531,"1531.15",,546,2021-02-05,8,2021,61,217,539,528,551,7,,
"abundance","nbsGARCH","all","PP",97.7332438584697,1,332,0.95,1531,"1531.15",,547,2021-02-05,9,2021,61,217,539,528,551,8,,
"abundance","nbsGARCH","all","PP",66.5063906016331,0,243,0.95,1531,"1531.15",,548,2021-02-05,10,2021,61,217,539,528,551,9,,
"abundance","nbsGARCH","all","PP",42.0857149100295,0,130,0.95,1531,"1531.15",,549,2021-02-05,11,2021,61,217,539,528,551,10,,
"abundance","nbsGARCH","all","PP",27.891546876962,0,101,0.95,1531,"1531.15",,550,2021-02-05,12,2021,61,217,539,528,551,11,,
"abundance","nbsGARCH","all","PP",21.4858583478196,0,66,0.95,1531,"1531.15",,551,2021-02-05,1,2022,61,217,539,528,551,12,,
